"PurchaseOrderID";"PurchaseOrderDetailID";"DueDate";"OrderQty";"ProductID";"UnitPrice";"LineTotal";"ReceivedQty";"RejectedQty";"StockedQty";"ModifiedDate"
1456;3290;02/02/2004 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";26/01/2004 00:00:00
1457;3291;02/02/2004 00:00:00;60;358;6,983;418,95;"60,00";"0,00";"60,00";26/01/2004 00:00:00
1458;3292;02/02/2004 00:00:00;3;445;41,381;124,142;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1458;3293;02/02/2004 00:00:00;3;446;45,654;136,962;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1458;3294;02/02/2004 00:00:00;3;447;41,381;124,142;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1458;3295;02/02/2004 00:00:00;3;448;39,281;117,842;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1458;3296;02/02/2004 00:00:00;3;449;43,554;130,662;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1459;3297;02/02/2004 00:00:00;60;356;3,381;202,86;"60,00";"0,00";"60,00";26/01/2004 00:00:00
1459;3298;02/02/2004 00:00:00;60;357;4,316;258,93;"60,00";"0,00";"60,00";26/01/2004 00:00:00
1460;3299;02/02/2004 00:00:00;3;379;39,071;117,212;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1460;3300;02/02/2004 00:00:00;3;380;43,344;130,032;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1460;3301;02/02/2004 00:00:00;3;381;39,071;117,212;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1461;3302;02/02/2004 00:00:00;3;490;12,359;37,076;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1462;3303;02/02/2004 00:00:00;550;513;39,197;21558,075;"550,00";"82,00";"468,00";26/01/2004 00:00:00
1463;3304;02/02/2004 00:00:00;3;405;39,071;117,212;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1463;3305;02/02/2004 00:00:00;3;406;43,344;130,032;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1463;3306;02/02/2004 00:00:00;3;407;39,071;117,212;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1464;3307;02/02/2004 00:00:00;550;931;34,871;19178,775;"550,00";"0,00";"550,00";26/01/2004 00:00:00
1464;3308;02/02/2004 00:00:00;550;932;39,764;21869,925;"550,00";"0,00";"550,00";26/01/2004 00:00:00
1465;3309;02/02/2004 00:00:00;3;432;39,281;117,842;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1465;3310;02/02/2004 00:00:00;3;433;43,554;130,662;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1465;3311;02/02/2004 00:00:00;3;434;39,281;117,842;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1465;3312;02/02/2004 00:00:00;3;435;37,181;111,542;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1465;3313;02/02/2004 00:00:00;3;436;41,454;124,362;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1465;3314;02/02/2004 00:00:00;3;437;37,181;111,542;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1466;3315;02/02/2004 00:00:00;3;341;47,576;142,727;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1466;3316;02/02/2004 00:00:00;3;342;45,476;136,427;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1466;3317;02/02/2004 00:00:00;3;343;49,749;149,247;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1466;3318;02/02/2004 00:00:00;3;344;45,476;136,427;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1467;3319;02/02/2004 00:00:00;550;931;34,346;18890,025;"550,00";"0,00";"550,00";26/01/2004 00:00:00
1467;3320;02/02/2004 00:00:00;550;932;39,239;21581,175;"550,00";"0,00";"550,00";26/01/2004 00:00:00
1468;3321;02/02/2004 00:00:00;3;349;45,444;136,332;"3,00";"0,00";"3,00";26/01/2004 00:00:00
1469;3322;03/02/2004 00:00:00;550;928;32,771;18023,775;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1469;3323;03/02/2004 00:00:00;550;929;37,086;20397,3;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1469;3324;03/02/2004 00:00:00;550;930;43,04;23671,725;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1470;3325;03/02/2004 00:00:00;550;332;10,815;5948,25;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1471;3326;03/02/2004 00:00:00;550;948;82,835;45558,975;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1471;3327;03/02/2004 00:00:00;550;907;82,835;45558,975;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1472;3328;03/02/2004 00:00:00;1250;325;0,21;262,5;"1250,00";"187,00";"1063,00";27/01/2004 00:00:00
1472;3329;03/02/2004 00:00:00;1250;326;0,21;262,5;"1250,00";"0,00";"1250,00";27/01/2004 00:00:00
1473;3330;03/02/2004 00:00:00;60;322;28,697;1721,79;"60,00";"0,00";"60,00";27/01/2004 00:00:00
1474;3331;03/02/2004 00:00:00;550;930;42,515;23382,975;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1474;3332;03/02/2004 00:00:00;550;921;5,586;3072,3;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1475;3333;03/02/2004 00:00:00;60;952;15,74;944,37;"60,00";"0,00";"60,00";27/01/2004 00:00:00
1476;3334;03/02/2004 00:00:00;550;933;43,46;23902,725;"468,00";"0,00";"468,00";27/01/2004 00:00:00
1476;3335;03/02/2004 00:00:00;550;934;37,622;20691,825;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1476;3336;03/02/2004 00:00:00;550;922;6,531;3592,05;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1476;3337;03/02/2004 00:00:00;550;923;6,185;3401,475;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1477;3338;03/02/2004 00:00:00;550;317;29,579;16268,175;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1477;3339;03/02/2004 00:00:00;550;318;36,099;19854,45;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1477;3340;03/02/2004 00:00:00;550;319;48,584;26720,925;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1478;3341;03/02/2004 00:00:00;550;928;32,246;17735,025;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1478;3342;03/02/2004 00:00:00;550;929;36,561;20108,55;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1479;3343;03/02/2004 00:00:00;550;319;46,421;25531,275;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1480;3344;03/02/2004 00:00:00;3;370;43,397;130,19;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1480;3345;03/02/2004 00:00:00;3;371;39,123;117,369;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1480;3346;03/02/2004 00:00:00;3;372;37,023;111,069;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1481;3347;03/02/2004 00:00:00;3;2;41,916;125,748;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1482;3348;03/02/2004 00:00:00;3;1;50,264;150,791;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1483;3349;03/02/2004 00:00:00;3;361;49,854;149,562;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1483;3350;03/02/2004 00:00:00;3;362;45,581;136,742;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1483;3351;03/02/2004 00:00:00;3;363;43,481;130,442;"3,00";"0,00";"3,00";27/01/2004 00:00:00
1484;3352;03/02/2004 00:00:00;550;530;16,086;8847,3;"550,00";"0,00";"550,00";27/01/2004 00:00:00
1485;3353;04/02/2004 00:00:00;3;4;57,026;171,077;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1486;3354;04/02/2004 00:00:00;550;512;37,086;20397,3;"468,00";"0,00";"468,00";28/01/2004 00:00:00
1487;3355;04/02/2004 00:00:00;550;513;26,597;14628,075;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1488;3356;04/02/2004 00:00:00;550;317;27,059;14882,175;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1488;3357;04/02/2004 00:00:00;550;318;33,579;18468,45;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1488;3358;04/02/2004 00:00:00;550;319;46,064;25334,925;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1489;3359;04/02/2004 00:00:00;3;410;41,171;123,512;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1489;3360;04/02/2004 00:00:00;3;411;45,444;136,332;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1489;3361;04/02/2004 00:00:00;3;412;41,171;123,512;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1489;3362;04/02/2004 00:00:00;3;413;39,071;117,212;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1489;3363;04/02/2004 00:00:00;3;414;43,344;130,032;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1490;3364;04/02/2004 00:00:00;3;433;43,397;130,19;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1490;3365;04/02/2004 00:00:00;3;434;39,123;117,369;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1490;3366;04/02/2004 00:00:00;3;435;37,023;111,069;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1491;3367;04/02/2004 00:00:00;60;322;25,421;1525,23;"60,00";"0,00";"60,00";28/01/2004 00:00:00
1492;3368;04/02/2004 00:00:00;3;443;39,123;117,369;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1492;3369;04/02/2004 00:00:00;3;444;37,023;111,069;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1493;3370;04/02/2004 00:00:00;550;941;62,99;34644,225;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1494;3371;04/02/2004 00:00:00;3;320;45,371;136,112;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1494;3372;04/02/2004 00:00:00;3;321;40,488;121,464;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1495;3373;04/02/2004 00:00:00;3;504;48,762;146,286;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1496;3374;04/02/2004 00:00:00;3;497;34,188;102,564;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1497;3375;04/02/2004 00:00:00;3;323;50,264;150,791;"3,00";"0,00";"3,00";28/01/2004 00:00:00
1498;3376;04/02/2004 00:00:00;550;523;10,731;5902,05;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1498;3377;04/02/2004 00:00:00;550;524;14,123;7767,375;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1499;3378;04/02/2004 00:00:00;60;495;63,693;3821,58;"60,00";"0,00";"60,00";28/01/2004 00:00:00
1499;3379;04/02/2004 00:00:00;60;496;48,909;2934,54;"60,00";"0,00";"60,00";28/01/2004 00:00:00
1500;3380;04/02/2004 00:00:00;550;908;21,095;11601,975;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1500;3381;04/02/2004 00:00:00;550;909;30,44;16741,725;"550,00";"55,00";"495,00";28/01/2004 00:00:00
1500;3382;04/02/2004 00:00:00;550;910;40,94;22516,725;"550,00";"0,00";"550,00";28/01/2004 00:00:00
1501;3383;07/02/2004 00:00:00;60;506;9,198;551,88;"60,00";"0,00";"60,00";31/01/2004 00:00:00
1502;3384;07/02/2004 00:00:00;550;351;5,775;3176,25;"550,00";"82,00";"468,00";31/01/2004 00:00:00
1502;3385;07/02/2004 00:00:00;550;352;1,155;635,25;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1503;3386;07/02/2004 00:00:00;550;507;23,394;12866,7;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1503;3387;07/02/2004 00:00:00;550;508;27,647;15205,575;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1504;3388;07/02/2004 00:00:00;550;355;1,365;750,75;"550,00";"550,00";"0,00";31/01/2004 00:00:00
1504;3389;07/02/2004 00:00:00;550;940;62,99;34644,225;"550,00";"550,00";"0,00";31/01/2004 00:00:00
1505;3390;07/02/2004 00:00:00;550;351;6,195;3407,25;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1505;3391;07/02/2004 00:00:00;550;352;1,47;808,5;"523,00";"0,00";"523,00";31/01/2004 00:00:00
1505;3392;07/02/2004 00:00:00;550;679;6,195;3407,25;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1506;3393;07/02/2004 00:00:00;550;507;22,166;12191,025;"468,00";"0,00";"468,00";31/01/2004 00:00:00
1506;3394;07/02/2004 00:00:00;550;508;29,285;16106,475;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1507;3395;07/02/2004 00:00:00;3;491;19,982;59,945;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1508;3396;07/02/2004 00:00:00;3;341;41,171;123,512;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1508;3397;07/02/2004 00:00:00;3;342;39,071;117,212;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1508;3398;07/02/2004 00:00:00;3;343;43,344;130,032;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1508;3399;07/02/2004 00:00:00;3;344;39,071;117,212;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1508;3400;07/02/2004 00:00:00;3;345;36,971;110,912;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1509;3401;07/02/2004 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1509;3402;07/02/2004 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1510;3403;07/02/2004 00:00:00;3;386;45,444;136,332;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1510;3404;07/02/2004 00:00:00;3;387;41,171;123,512;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1510;3405;07/02/2004 00:00:00;3;388;39,071;117,212;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1511;3406;07/02/2004 00:00:00;550;483;9,692;5330,325;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1511;3407;07/02/2004 00:00:00;550;484;6,878;3782,625;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1511;3408;07/02/2004 00:00:00;550;485;7,802;4290,825;"550,00";"27,00";"523,00";31/01/2004 00:00:00
1511;3409;07/02/2004 00:00:00;550;486;8,757;4816,35;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1512;3410;07/02/2004 00:00:00;3;402;47,471;142,412;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1513;3411;07/02/2004 00:00:00;550;512;34,976;19236,525;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1514;3412;07/02/2004 00:00:00;3;403;45,371;136,112;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1514;3413;07/02/2004 00:00:00;3;404;49,644;148,932;"3,00";"0,00";"3,00";31/01/2004 00:00:00
1515;3414;07/02/2004 00:00:00;550;525;2,321;1276,275;"550,00";"0,00";"550,00";31/01/2004 00:00:00
1516;3415;07/02/2004 00:00:00;550;526;3,644;2003,925;"468,00";"0,00";"468,00";31/01/2004 00:00:00
1517;3416;08/02/2004 00:00:00;550;908;21,095;11601,975;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1517;3417;08/02/2004 00:00:00;550;909;30,44;16741,725;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1517;3418;08/02/2004 00:00:00;550;913;40,94;22516,725;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1518;3419;08/02/2004 00:00:00;60;356;3,602;216,09;"60,00";"0,00";"60,00";01/02/2004 00:00:00
1518;3420;08/02/2004 00:00:00;60;357;3,98;238,77;"60,00";"0,00";"60,00";01/02/2004 00:00:00
1519;3421;08/02/2004 00:00:00;550;935;31,49;17319,225;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1519;3422;08/02/2004 00:00:00;550;936;48,29;26559,225;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1520;3423;08/02/2004 00:00:00;550;524;12,968;7132,125;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1521;3424;08/02/2004 00:00:00;550;911;21,095;11601,975;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1521;3425;08/02/2004 00:00:00;550;912;30,44;16741,725;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1522;3426;08/02/2004 00:00:00;550;910;40,94;22516,725;"550,00";"82,00";"468,00";01/02/2004 00:00:00
1523;3427;08/02/2004 00:00:00;550;937;62,99;34644,225;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1524;3428;08/02/2004 00:00:00;3;463;47,523;142,569;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1524;3429;08/02/2004 00:00:00;3;464;45,423;136,269;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1525;3430;08/02/2004 00:00:00;3;462;47,681;143,042;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1526;3431;08/02/2004 00:00:00;550;510;23,405;12872,475;"468,00";"0,00";"468,00";01/02/2004 00:00:00
1526;3432;08/02/2004 00:00:00;550;511;27,867;15326,85;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1527;3433;08/02/2004 00:00:00;550;527;6,752;3713,325;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1528;3434;08/02/2004 00:00:00;550;938;31,49;17319,225;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1528;3435;08/02/2004 00:00:00;550;939;48,29;26559,225;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1528;3436;08/02/2004 00:00:00;550;509;36,278;19952,625;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1529;3437;08/02/2004 00:00:00;60;495;62,927;3775,59;"60,00";"0,00";"60,00";01/02/2004 00:00:00
1529;3438;08/02/2004 00:00:00;60;496;49,655;2979,27;"60,00";"0,00";"60,00";01/02/2004 00:00:00
1530;3439;08/02/2004 00:00:00;550;523;10,385;5711,475;"550,00";"0,00";"550,00";01/02/2004 00:00:00
1531;3440;08/02/2004 00:00:00;3;429;41,381;124,142;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1531;3441;08/02/2004 00:00:00;3;430;45,654;136,962;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1531;3442;08/02/2004 00:00:00;3;431;41,381;124,142;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1531;3443;08/02/2004 00:00:00;3;432;39,281;117,842;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1532;3444;08/02/2004 00:00:00;3;490;12,716;38,147;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1532;3445;08/02/2004 00:00:00;3;491;19,94;59,819;"3,00";"0,00";"3,00";01/02/2004 00:00:00
1533;3446;09/02/2004 00:00:00;3;528;38,157;114,471;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1534;3447;09/02/2004 00:00:00;3;505;44,216;132,647;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1535;3448;09/02/2004 00:00:00;550;938;31,49;17319,225;"550,00";"0,00";"550,00";02/02/2004 00:00:00
1535;3449;09/02/2004 00:00:00;550;939;48,29;26559,225;"523,00";"0,00";"523,00";02/02/2004 00:00:00
1536;3450;09/02/2004 00:00:00;60;358;6,983;418,95;"51,00";"0,00";"51,00";02/02/2004 00:00:00
1537;3451;09/02/2004 00:00:00;3;450;39,281;117,842;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1537;3452;09/02/2004 00:00:00;3;451;37,181;111,542;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1537;3453;09/02/2004 00:00:00;3;452;41,454;124,362;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1537;3454;09/02/2004 00:00:00;3;453;37,181;111,542;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1537;3455;09/02/2004 00:00:00;3;454;47,523;142,569;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1537;3456;09/02/2004 00:00:00;3;455;45,423;136,269;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1538;3457;09/02/2004 00:00:00;60;356;3,381;202,86;"60,00";"0,00";"60,00";02/02/2004 00:00:00
1538;3458;09/02/2004 00:00:00;60;357;4,316;258,93;"60,00";"0,00";"60,00";02/02/2004 00:00:00
1539;3459;09/02/2004 00:00:00;3;382;36,971;110,912;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1539;3460;09/02/2004 00:00:00;3;383;41,244;123,732;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1539;3461;09/02/2004 00:00:00;3;384;36,971;110,912;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1539;3462;09/02/2004 00:00:00;3;385;43,218;129,654;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1539;3463;09/02/2004 00:00:00;3;386;47,492;142,475;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1540;3464;09/02/2004 00:00:00;3;490;12,359;37,076;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1541;3465;09/02/2004 00:00:00;550;513;39,197;21558,075;"550,00";"0,00";"550,00";02/02/2004 00:00:00
1542;3466;09/02/2004 00:00:00;3;408;36,971;110,912;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1542;3467;09/02/2004 00:00:00;3;409;41,244;123,732;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1543;3468;09/02/2004 00:00:00;550;933;43,985;24191,475;"550,00";"0,00";"550,00";02/02/2004 00:00:00
1543;3469;09/02/2004 00:00:00;550;934;38,147;20980,575;"550,00";"0,00";"550,00";02/02/2004 00:00:00
1544;3470;09/02/2004 00:00:00;3;422;47,681;143,042;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1544;3471;09/02/2004 00:00:00;3;423;45,581;136,742;"3,00";"0,00";"3,00";02/02/2004 00:00:00
1545;3472;10/02/2004 00:00:00;3;345;43,376;130,127;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1545;3473;10/02/2004 00:00:00;3;346;47,649;142,947;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1545;3474;10/02/2004 00:00:00;3;347;43,376;130,127;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1545;3475;10/02/2004 00:00:00;3;348;41,276;123,827;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1545;3476;10/02/2004 00:00:00;3;349;45,549;136,647;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1546;3477;10/02/2004 00:00:00;550;931;34,346;18890,025;"468,00";"0,00";"468,00";03/02/2004 00:00:00
1546;3478;10/02/2004 00:00:00;550;932;39,239;21581,175;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1547;3479;10/02/2004 00:00:00;3;341;47,471;142,412;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1547;3480;10/02/2004 00:00:00;3;342;45,371;136,112;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1547;3481;10/02/2004 00:00:00;3;343;49,644;148,932;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1547;3482;10/02/2004 00:00:00;3;344;45,371;136,112;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1547;3483;10/02/2004 00:00:00;3;345;43,271;129,812;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1547;3484;10/02/2004 00:00:00;3;346;47,544;142,632;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1548;3485;10/02/2004 00:00:00;550;928;32,771;18023,775;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1548;3486;10/02/2004 00:00:00;550;929;37,086;20397,3;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1548;3487;10/02/2004 00:00:00;550;930;43,04;23671,725;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1549;3488;10/02/2004 00:00:00;550;332;10,815;5948,25;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1550;3489;10/02/2004 00:00:00;550;948;82,835;45558,975;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1550;3490;10/02/2004 00:00:00;550;907;82,835;45558,975;"550,00";"55,00";"495,00";03/02/2004 00:00:00
1551;3491;10/02/2004 00:00:00;1250;325;0,21;262,5;"1250,00";"0,00";"1250,00";03/02/2004 00:00:00
1551;3492;10/02/2004 00:00:00;1250;326;0,21;262,5;"1250,00";"0,00";"1250,00";03/02/2004 00:00:00
1552;3493;10/02/2004 00:00:00;3;320;49,644;148,932;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1552;3494;10/02/2004 00:00:00;3;321;44,321;132,962;"3,00";"0,00";"3,00";03/02/2004 00:00:00
1553;3495;10/02/2004 00:00:00;550;930;42,515;23382,975;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1553;3496;10/02/2004 00:00:00;550;921;5,586;3072,3;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1554;3497;10/02/2004 00:00:00;60;952;15,74;944,37;"60,00";"0,00";"60,00";03/02/2004 00:00:00
1555;3498;10/02/2004 00:00:00;550;933;43,46;23902,725;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1555;3499;10/02/2004 00:00:00;550;934;37,622;20691,825;"523,00";"0,00";"523,00";03/02/2004 00:00:00
1555;3500;10/02/2004 00:00:00;550;922;6,531;3592,05;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1555;3501;10/02/2004 00:00:00;550;923;6,185;3401,475;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1556;3502;10/02/2004 00:00:00;550;317;29,579;16268,175;"468,00";"0,00";"468,00";03/02/2004 00:00:00
1556;3503;10/02/2004 00:00:00;550;318;36,099;19854,45;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1556;3504;10/02/2004 00:00:00;550;319;48,584;26720,925;"550,00";"0,00";"550,00";03/02/2004 00:00:00
1557;3505;14/02/2004 00:00:00;550;928;32,246;17735,025;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1557;3506;14/02/2004 00:00:00;550;929;36,561;20108,55;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1558;3507;14/02/2004 00:00:00;550;319;46,421;25531,275;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1559;3508;14/02/2004 00:00:00;3;373;41,297;123,89;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1559;3509;14/02/2004 00:00:00;3;374;37,023;111,069;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1560;3510;14/02/2004 00:00:00;3;2;41,916;125,748;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1561;3511;14/02/2004 00:00:00;3;1;50,264;150,791;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1562;3512;14/02/2004 00:00:00;3;364;47,754;143,262;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1562;3513;14/02/2004 00:00:00;3;365;43,481;130,442;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1563;3514;14/02/2004 00:00:00;550;530;16,086;8847,3;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1564;3515;14/02/2004 00:00:00;3;4;57,026;171,077;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1565;3516;14/02/2004 00:00:00;550;512;37,086;20397,3;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1566;3517;14/02/2004 00:00:00;550;513;26,597;14628,075;"468,00";"0,00";"468,00";07/02/2004 00:00:00
1567;3518;14/02/2004 00:00:00;550;317;27,059;14882,175;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1567;3519;14/02/2004 00:00:00;550;318;33,579;18468,45;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1567;3520;14/02/2004 00:00:00;550;319;46,064;25334,925;"550,00";"0,00";"550,00";07/02/2004 00:00:00
1568;3521;14/02/2004 00:00:00;3;415;39,071;117,212;"3,00";"0,00";"3,00";07/02/2004 00:00:00
1568;3522;14/02/2004 00:00:00;3;416;36,971;110,912;"3,00";"0,00";"3,00";07/02/2004 00:00:00
