"ContactID";"CreditCardID";"ModifiedDate"
8700;15539;23/03/2002 00:00:00
8701;687;13/12/2003 00:00:00
8702;8370;29/10/2003 00:00:00
8703;16740;06/04/2002 00:00:00
8704;1347;20/10/2001 00:00:00
8705;6758;21/12/2003 00:00:00
8706;489;06/01/2004 00:00:00
8707;18369;24/08/2003 00:00:00
8708;15266;02/04/2003 00:00:00
8709;4684;15/03/2004 00:00:00
8710;5635;18/01/2004 00:00:00
8711;11691;29/07/2001 00:00:00
8712;12077;19/10/2003 00:00:00
8713;16035;11/06/2004 00:00:00
8714;7791;19/09/2003 00:00:00
8715;9795;20/04/2002 00:00:00
8716;3181;31/05/2004 00:00:00
8717;8780;24/08/2003 00:00:00
8718;16345;17/12/2002 00:00:00
8719;12089;28/03/2004 00:00:00
8720;8145;03/09/2003 00:00:00
8721;5328;18/11/2003 00:00:00
8722;17553;27/06/2004 00:00:00
8723;6666;03/08/2003 00:00:00
8724;5759;29/12/2003 00:00:00
8725;1186;28/05/2003 00:00:00
8726;15209;07/12/2002 00:00:00
8727;4196;17/01/2002 00:00:00
8728;18225;02/08/2003 00:00:00
8729;8124;16/04/2003 00:00:00
8730;5767;29/08/2003 00:00:00
8731;2765;06/07/2001 00:00:00
8732;3240;21/03/2004 00:00:00
8733;17874;27/04/2003 00:00:00
8734;15208;27/05/2004 00:00:00
8735;13357;18/06/2004 00:00:00
8736;4243;13/02/2002 00:00:00
8737;1084;12/02/2004 00:00:00
8738;3811;15/04/2004 00:00:00
8739;15286;24/04/2004 00:00:00
8740;9409;11/12/2003 00:00:00
8741;7704;08/03/2004 00:00:00
8742;10145;12/03/2004 00:00:00
8743;6627;22/10/2003 00:00:00
8744;11908;15/04/2004 00:00:00
8745;694;20/01/2004 00:00:00
8746;8775;06/12/2003 00:00:00
8747;18859;18/05/2004 00:00:00
8748;13901;12/07/2003 00:00:00
8749;19064;09/10/2003 00:00:00
8750;11819;10/03/2004 00:00:00
8751;1250;10/11/2003 00:00:00
8752;4054;27/04/2004 00:00:00
8753;1701;15/04/2003 00:00:00
8754;4541;27/01/2002 00:00:00
8755;15961;10/04/2003 00:00:00
8756;3856;30/04/2004 00:00:00
8757;3361;04/05/2004 00:00:00
8758;17131;02/01/2004 00:00:00
8759;2689;19/12/2003 00:00:00
8760;13399;10/10/2003 00:00:00
8761;13627;05/04/2002 00:00:00
8762;4723;27/12/2003 00:00:00
8763;15888;17/06/2003 00:00:00
8764;11000;18/06/2004 00:00:00
8765;9830;15/11/2003 00:00:00
8766;6082;21/10/2002 00:00:00
8767;18838;05/12/2003 00:00:00
8768;16574;29/04/2004 00:00:00
8769;13286;23/01/2004 00:00:00
8770;8355;29/08/2003 00:00:00
8771;8832;12/02/2004 00:00:00
8772;15834;22/10/2003 00:00:00
8773;11985;02/07/2004 00:00:00
8774;13029;19/01/2004 00:00:00
8775;13844;01/12/2001 00:00:00
8776;17436;15/11/2003 00:00:00
8777;16674;12/06/2004 00:00:00
8778;5953;12/02/2003 00:00:00
8779;13470;23/12/2003 00:00:00
8780;10956;19/02/2004 00:00:00
8781;6809;23/08/2003 00:00:00
8782;17409;23/06/2004 00:00:00
8783;248;12/05/2004 00:00:00
8784;7706;19/11/2003 00:00:00
8785;3960;02/01/2003 00:00:00
8786;5826;19/05/2004 00:00:00
8787;17362;01/08/2003 00:00:00
8788;6808;22/04/2004 00:00:00
8789;14379;19/09/2003 00:00:00
8790;6962;06/05/2004 00:00:00
8791;3252;29/06/2004 00:00:00
8792;5606;14/12/2003 00:00:00
8793;19077;30/05/2002 00:00:00
8794;15936;17/01/2003 00:00:00
8795;13237;06/08/2002 00:00:00
8796;10790;12/02/2004 00:00:00
8797;17176;19/09/2003 00:00:00
8798;10722;17/02/2002 00:00:00
8799;17357;28/12/2003 00:00:00
8800;9454;23/04/2004 00:00:00
8801;9852;04/05/2004 00:00:00
8802;10666;09/03/2004 00:00:00
8803;3080;12/08/2001 00:00:00
8804;17834;02/06/2002 00:00:00
8805;11588;30/11/2003 00:00:00
8806;8879;07/12/2003 00:00:00
8807;8182;21/06/2004 00:00:00
8808;14933;19/05/2004 00:00:00
8809;3395;14/02/2004 00:00:00
8810;9823;14/07/2002 00:00:00
8811;2024;09/01/2004 00:00:00
8812;464;17/01/2004 00:00:00
8813;14074;30/12/2002 00:00:00
8814;98;06/01/2002 00:00:00
8815;13758;05/01/2004 00:00:00
8816;5919;05/03/2004 00:00:00
8817;2034;24/08/2002 00:00:00
8818;15625;25/06/2004 00:00:00
8819;4291;21/05/2004 00:00:00
8820;3287;23/07/2003 00:00:00
8821;13113;13/05/2004 00:00:00
8822;5809;28/05/2003 00:00:00
8823;1245;31/10/2001 00:00:00
8824;14008;13/10/2003 00:00:00
8825;16843;06/09/2003 00:00:00
8826;18832;06/05/2004 00:00:00
8827;11360;01/01/2004 00:00:00
8828;5684;25/01/2004 00:00:00
8829;16294;06/01/2004 00:00:00
8830;16692;15/06/2004 00:00:00
8831;4241;06/12/2003 00:00:00
8832;17820;14/03/2003 00:00:00
8833;3913;21/07/2002 00:00:00
8834;11124;20/07/2004 00:00:00
8835;12393;24/07/2004 00:00:00
8836;15865;21/06/2004 00:00:00
8837;18968;21/12/2003 00:00:00
8838;12615;16/03/2003 00:00:00
8839;8170;07/05/2003 00:00:00
8840;6743;22/12/2001 00:00:00
8841;3863;01/01/2003 00:00:00
8842;5795;09/05/2004 00:00:00
8843;14514;17/07/2004 00:00:00
8844;1114;08/02/2004 00:00:00
8845;8169;31/08/2003 00:00:00
8846;9734;15/07/2001 00:00:00
8847;2494;11/04/2004 00:00:00
8848;4611;16/01/2004 00:00:00
8849;1224;11/07/2003 00:00:00
8850;10195;12/11/2002 00:00:00
8851;723;19/02/2002 00:00:00
8852;12673;08/07/2004 00:00:00
8853;12635;13/07/2004 00:00:00
8854;2693;25/05/2004 00:00:00
8855;5290;03/02/2004 00:00:00
8856;3284;30/04/2004 00:00:00
8857;4693;04/08/2001 00:00:00
8858;5604;26/09/2003 00:00:00
8859;10521;16/01/2004 00:00:00
8860;3197;11/01/2004 00:00:00
8861;19111;03/04/2004 00:00:00
8862;7278;09/06/2004 00:00:00
8863;17825;26/10/2002 00:00:00
8864;6991;02/06/2004 00:00:00
8865;14819;08/05/2003 00:00:00
8866;7059;24/01/2002 00:00:00
8867;7414;28/06/2004 00:00:00
8868;7632;03/07/2004 00:00:00
8869;2641;18/05/2004 00:00:00
8870;16993;15/08/2003 00:00:00
8871;5673;06/09/2003 00:00:00
8872;18329;19/08/2003 00:00:00
8873;18120;08/12/2003 00:00:00
8874;261;08/11/2001 00:00:00
8875;6676;20/02/2003 00:00:00
8876;4053;09/03/2004 00:00:00
8877;6887;07/10/2003 00:00:00
8878;2282;23/05/2004 00:00:00
8879;19135;08/07/2004 00:00:00
8880;10295;12/05/2002 00:00:00
8881;15465;18/12/2003 00:00:00
8882;17047;21/11/2002 00:00:00
8883;14301;08/09/2003 00:00:00
8884;11612;18/12/2002 00:00:00
8885;17060;04/09/2003 00:00:00
8886;10644;17/07/2001 00:00:00
8887;4189;18/09/2003 00:00:00
8888;2769;06/06/2004 00:00:00
8889;17469;28/01/2004 00:00:00
8890;11910;14/12/2003 00:00:00
8891;7384;03/01/2003 00:00:00
8892;18578;03/12/2001 00:00:00
8893;17449;06/12/2003 00:00:00
8894;17474;29/06/2004 00:00:00
8895;8007;31/08/2003 00:00:00
8896;8080;31/01/2003 00:00:00
8897;1180;21/10/2003 00:00:00
8898;5536;15/11/2003 00:00:00
8899;9508;27/11/2003 00:00:00
8900;6971;03/08/2003 00:00:00
8901;9924;04/11/2003 00:00:00
8902;14386;30/05/2004 00:00:00
8903;10813;25/03/2004 00:00:00
8904;12172;15/11/2003 00:00:00
8905;8564;21/02/2004 00:00:00
8906;5927;26/03/2004 00:00:00
8907;657;03/08/2003 00:00:00
8908;6610;25/12/2002 00:00:00
8909;18649;10/07/2003 00:00:00
8910;17941;03/09/2003 00:00:00
8911;19141;30/08/2002 00:00:00
8912;8405;05/01/2003 00:00:00
8913;2792;30/06/2004 00:00:00
8914;1809;31/05/2004 00:00:00
8915;994;30/07/2004 00:00:00
8916;6255;24/05/2004 00:00:00
8917;16922;27/08/2002 00:00:00
8918;7930;05/04/2004 00:00:00
8919;959;19/09/2003 00:00:00
8920;2012;16/05/2004 00:00:00
8921;12322;21/02/2004 00:00:00
8922;4254;15/10/2003 00:00:00
8923;937;07/12/2002 00:00:00
8924;7007;01/08/2003 00:00:00
8925;8356;08/05/2003 00:00:00
8926;9513;09/06/2004 00:00:00
8927;2879;13/01/2004 00:00:00
8928;3237;03/09/2003 00:00:00
8929;4341;14/05/2003 00:00:00
8930;7164;12/03/2003 00:00:00
8931;9117;21/03/2004 00:00:00
8932;9605;27/04/2004 00:00:00
8933;5529;21/06/2004 00:00:00
8934;12071;12/06/2002 00:00:00
8935;17231;14/09/2003 00:00:00
8936;16862;17/01/2002 00:00:00
8937;9864;16/12/2003 00:00:00
8938;2629;22/08/2003 00:00:00
8939;2463;20/10/2003 00:00:00
8940;15910;12/10/2001 00:00:00
8941;9832;06/11/2003 00:00:00
8942;2322;14/05/2002 00:00:00
8943;13605;03/04/2002 00:00:00
8944;14322;19/04/2004 00:00:00
8945;996;25/04/2003 00:00:00
8946;13478;27/01/2002 00:00:00
8947;18007;03/11/2003 00:00:00
8948;10522;15/04/2004 00:00:00
8949;3717;08/01/2004 00:00:00
8950;16283;30/11/2003 00:00:00
8951;10679;27/10/2003 00:00:00
8952;12851;23/10/2003 00:00:00
8953;18371;24/11/2003 00:00:00
8954;5041;23/02/2004 00:00:00
8955;4990;10/09/2001 00:00:00
8956;9353;04/06/2003 00:00:00
8957;6321;17/11/2002 00:00:00
8958;16319;13/02/2004 00:00:00
8959;1115;05/04/2003 00:00:00
8960;11347;07/06/2004 00:00:00
8961;10810;31/03/2004 00:00:00
8962;5932;31/12/2002 00:00:00
8963;7192;11/01/2004 00:00:00
8964;2740;10/04/2003 00:00:00
8965;18438;26/07/2004 00:00:00
8966;3156;12/08/2003 00:00:00
8967;17678;13/07/2003 00:00:00
8968;9113;20/12/2003 00:00:00
8969;3061;07/06/2002 00:00:00
8970;13210;23/10/2001 00:00:00
8971;18361;26/12/2002 00:00:00
8972;1527;17/06/2004 00:00:00
8973;17140;16/09/2003 00:00:00
8974;18789;25/08/2002 00:00:00
8975;16885;15/02/2004 00:00:00
8976;15233;31/08/2002 00:00:00
8977;5898;15/04/2004 00:00:00
8978;5327;27/09/2003 00:00:00
8979;17159;20/03/2004 00:00:00
8980;15723;18/01/2003 00:00:00
8981;9726;21/02/2003 00:00:00
8982;11275;17/08/2003 00:00:00
8983;13199;06/12/2003 00:00:00
8984;4585;10/09/2003 00:00:00
8985;13059;13/01/2004 00:00:00
8986;7326;18/09/2003 00:00:00
8987;4033;24/04/2004 00:00:00
8988;1784;03/07/2004 00:00:00
8989;2008;23/09/2003 00:00:00
8990;18160;06/08/2001 00:00:00
8991;8381;30/03/2004 00:00:00
8992;18692;08/09/2003 00:00:00
8993;4286;22/10/2002 00:00:00
8994;18015;01/08/2003 00:00:00
8995;16106;26/11/2001 00:00:00
8996;16847;26/12/2003 00:00:00
8997;2405;22/06/2004 00:00:00
8998;17462;31/10/2003 00:00:00
8999;4724;28/08/2003 00:00:00
9000;2134;17/06/2004 00:00:00
9001;6696;04/04/2003 00:00:00
9002;10419;27/05/2004 00:00:00
9003;10659;16/02/2002 00:00:00
9004;2088;02/01/2004 00:00:00
9005;15073;03/03/2004 00:00:00
9006;851;30/06/2002 00:00:00
9007;583;14/08/2003 00:00:00
9008;17375;28/11/2003 00:00:00
9009;17746;03/08/2002 00:00:00
9010;5765;10/10/2003 00:00:00
9011;19188;07/06/2004 00:00:00
9012;5236;02/06/2004 00:00:00
9013;7584;27/06/2004 00:00:00
9014;8753;30/04/2002 00:00:00
9015;11037;07/05/2004 00:00:00
9016;724;25/07/2004 00:00:00
9017;378;23/03/2004 00:00:00
9018;14190;23/01/2004 00:00:00
9019;15168;07/04/2003 00:00:00
9020;16287;17/04/2002 00:00:00
9021;13819;06/04/2004 00:00:00
9022;10633;05/06/2004 00:00:00
9023;17948;08/05/2002 00:00:00
9024;4075;23/03/2004 00:00:00
9025;10192;07/10/2003 00:00:00
9026;16111;27/06/2004 00:00:00
9027;9671;06/01/2004 00:00:00
9028;18380;29/02/2004 00:00:00
9029;16613;02/10/2003 00:00:00
9030;5150;11/04/2004 00:00:00
9031;5566;10/12/2003 00:00:00
9032;5980;31/05/2004 00:00:00
9033;10213;12/12/2003 00:00:00
9034;7686;11/02/2004 00:00:00
9035;8335;27/09/2003 00:00:00
9036;3640;15/04/2004 00:00:00
9037;13968;10/10/2003 00:00:00
9038;13833;06/09/2003 00:00:00
9039;7183;30/09/2003 00:00:00
9040;4479;17/07/2004 00:00:00
9041;15306;08/12/2002 00:00:00
9042;17147;16/05/2004 00:00:00
9043;2913;05/03/2004 00:00:00
9044;8961;01/05/2004 00:00:00
9045;12532;09/04/2004 00:00:00
9046;17538;04/02/2004 00:00:00
9047;14251;30/04/2003 00:00:00
9048;15717;22/07/2004 00:00:00
9049;6772;10/03/2004 00:00:00
9050;4583;27/11/2003 00:00:00
9051;7502;28/12/2003 00:00:00
9052;14499;10/05/2004 00:00:00
9053;7950;05/05/2004 00:00:00
9054;19030;17/12/2003 00:00:00
9055;14294;16/07/2004 00:00:00
9056;18762;14/05/2003 00:00:00
9057;14632;10/12/2003 00:00:00
9058;1282;03/05/2004 00:00:00
9059;7156;15/05/2003 00:00:00
9060;2068;06/09/2002 00:00:00
9061;15038;12/04/2002 00:00:00
9062;1859;12/02/2003 00:00:00
9063;3143;13/11/2003 00:00:00
9064;11417;17/05/2002 00:00:00
9065;8588;30/04/2004 00:00:00
9066;5060;17/01/2004 00:00:00
9067;10127;11/03/2004 00:00:00
9068;8088;05/02/2004 00:00:00
9069;12093;05/11/2003 00:00:00
9070;7835;09/09/2003 00:00:00
9071;18447;29/01/2004 00:00:00
9072;19092;21/08/2003 00:00:00
9073;15847;05/11/2003 00:00:00
9074;11241;15/12/2003 00:00:00
9075;8412;26/04/2004 00:00:00
9076;5035;19/11/2003 00:00:00
9077;5160;16/06/2004 00:00:00
9078;17609;31/01/2004 00:00:00
9079;12733;10/01/2004 00:00:00
9080;2877;24/10/2003 00:00:00
9081;15135;06/01/2004 00:00:00
9082;12432;03/09/2003 00:00:00
9083;16563;19/12/2002 00:00:00
9084;4996;27/06/2004 00:00:00
9085;18370;25/12/2003 00:00:00
9086;16364;18/01/2004 00:00:00
9087;10891;11/05/2004 00:00:00
9088;13665;31/07/2004 00:00:00
9089;10778;14/09/2003 00:00:00
9090;1098;14/11/2003 00:00:00
9091;13419;17/07/2002 00:00:00
9092;14746;08/09/2002 00:00:00
9093;14104;13/08/2001 00:00:00
9094;12232;20/02/2004 00:00:00
9095;3466;17/08/2003 00:00:00
9096;9465;21/12/2003 00:00:00
9097;14102;05/12/2002 00:00:00
9098;400;19/11/2001 00:00:00
9099;19221;09/03/2002 00:00:00
9100;14208;24/04/2004 00:00:00
9101;10898;24/07/2003 00:00:00
9102;15764;31/12/2003 00:00:00
9103;17463;15/03/2004 00:00:00
9104;2394;14/04/2004 00:00:00
9105;4768;22/07/2003 00:00:00
9106;13489;06/10/2002 00:00:00
9107;10727;03/12/2003 00:00:00
9108;12798;12/01/2004 00:00:00
9109;16382;22/05/2004 00:00:00
9110;1360;17/07/2004 00:00:00
9111;6523;17/06/2003 00:00:00
9112;3230;01/04/2004 00:00:00
9113;14215;06/10/2003 00:00:00
9114;3635;20/06/2004 00:00:00
9115;16868;04/03/2004 00:00:00
9116;19094;04/02/2003 00:00:00
9117;7975;04/08/2002 00:00:00
9118;16054;01/05/2004 00:00:00
9119;2314;21/05/2004 00:00:00
9120;9019;31/05/2004 00:00:00
9121;13474;15/01/2004 00:00:00
9122;11373;21/01/2003 00:00:00
9123;18289;23/05/2004 00:00:00
9124;7375;06/11/2003 00:00:00
9125;1491;16/04/2004 00:00:00
9126;9843;15/03/2003 00:00:00
9127;1059;12/06/2004 00:00:00
9128;19151;22/11/2003 00:00:00
9129;15252;11/09/2003 00:00:00
9130;4010;18/08/2003 00:00:00
9131;3564;02/05/2004 00:00:00
9132;8570;14/06/2004 00:00:00
9133;13265;12/03/2004 00:00:00
9134;112;12/06/2004 00:00:00
9135;2868;10/12/2003 00:00:00
9136;16487;28/03/2004 00:00:00
9137;8624;19/07/2004 00:00:00
9138;3114;10/01/2004 00:00:00
9139;19185;15/11/2003 00:00:00
9140;9867;18/07/2003 00:00:00
9141;13260;15/06/2004 00:00:00
9142;17380;29/11/2003 00:00:00
9143;7499;11/03/2002 00:00:00
9144;11411;01/10/2003 00:00:00
9145;3164;12/06/2003 00:00:00
9146;214;21/10/2003 00:00:00
9147;532;05/05/2003 00:00:00
9148;14151;03/02/2004 00:00:00
9149;1174;14/11/2003 00:00:00
9150;17629;04/01/2003 00:00:00
9151;10544;23/12/2003 00:00:00
9152;10103;15/08/2003 00:00:00
9153;9439;14/04/2004 00:00:00
9154;15120;02/04/2004 00:00:00
9155;4503;17/07/2001 00:00:00
9156;13162;08/11/2003 00:00:00
9157;7450;20/11/2003 00:00:00
9158;3978;21/08/2003 00:00:00
9159;1348;28/10/2003 00:00:00
9160;5680;06/07/2002 00:00:00
9161;13189;07/11/2003 00:00:00
9162;4343;19/02/2004 00:00:00
9163;9752;24/02/2003 00:00:00
9164;14223;25/04/2003 00:00:00
9165;1539;23/02/2004 00:00:00
9166;2987;04/09/2003 00:00:00
9167;9286;18/10/2003 00:00:00
9168;19190;04/03/2004 00:00:00
9169;12115;20/11/2002 00:00:00
9170;8836;06/07/2002 00:00:00
9171;5133;29/07/2004 00:00:00
9172;10497;30/11/2003 00:00:00
9173;2959;17/09/2003 00:00:00
9174;2111;09/11/2003 00:00:00
9175;7655;16/05/2004 00:00:00
9176;18725;16/04/2004 00:00:00
9177;11508;02/09/2003 00:00:00
9178;9733;21/01/2003 00:00:00
9179;9100;04/03/2004 00:00:00
9180;15744;29/03/2004 00:00:00
9181;1552;12/06/2004 00:00:00
9182;10551;24/09/2003 00:00:00
9183;17561;20/06/2004 00:00:00
9184;19003;08/05/2003 00:00:00
9185;18763;17/06/2004 00:00:00
9186;9080;11/07/2002 00:00:00
9187;8957;23/10/2003 00:00:00
9188;8329;12/09/2003 00:00:00
9189;17076;15/12/2003 00:00:00
9190;18585;03/09/2003 00:00:00
9191;14625;07/08/2003 00:00:00
9192;2197;19/02/2004 00:00:00
9193;10446;28/01/2004 00:00:00
9194;1709;02/01/2004 00:00:00
9195;13633;12/11/2003 00:00:00
9196;15595;14/04/2003 00:00:00
9197;2998;27/03/2003 00:00:00
9198;11287;03/09/2001 00:00:00
9199;8098;07/09/2001 00:00:00
9200;12101;11/12/2003 00:00:00
9201;552;31/01/2004 00:00:00
9202;9824;26/02/2004 00:00:00
9203;18243;05/10/2001 00:00:00
9204;5111;09/06/2003 00:00:00
9205;16202;09/11/2003 00:00:00
9206;18027;01/09/2003 00:00:00
9207;10670;10/01/2004 00:00:00
9208;2459;18/10/2001 00:00:00
9209;4415;20/05/2004 00:00:00
9210;7901;28/06/2004 00:00:00
9211;13149;10/10/2003 00:00:00
9212;17890;07/07/2002 00:00:00
9213;2395;15/08/2003 00:00:00
9214;5053;29/10/2003 00:00:00
9215;72;14/09/2003 00:00:00
9216;8956;28/11/2003 00:00:00
9217;17971;20/09/2003 00:00:00
9218;3636;21/05/2004 00:00:00
9219;16110;15/01/2004 00:00:00
9220;15112;24/09/2003 00:00:00
9221;8127;27/10/2001 00:00:00
9222;8876;11/06/2004 00:00:00
9223;13915;15/05/2004 00:00:00
9224;2277;15/11/2001 00:00:00
9225;13778;18/12/2003 00:00:00
9226;11387;19/10/2003 00:00:00
9227;7242;06/06/2002 00:00:00
9228;15945;11/07/2004 00:00:00
9229;2409;29/05/2003 00:00:00
9230;7987;02/03/2003 00:00:00
9231;5234;19/10/2003 00:00:00
9232;5838;03/12/2003 00:00:00
9233;777;11/08/2003 00:00:00
9234;6973;17/05/2004 00:00:00
9235;3565;27/03/2004 00:00:00
9236;18158;29/11/2003 00:00:00
9237;8549;29/03/2003 00:00:00
9238;11821;29/08/2003 00:00:00
9239;14026;09/11/2003 00:00:00
9240;1669;30/03/2004 00:00:00
9241;419;29/08/2003 00:00:00
9242;14437;14/12/2003 00:00:00
9243;4461;15/01/2002 00:00:00
9244;11673;06/08/2002 00:00:00
9245;5344;17/09/2003 00:00:00
9246;6297;16/01/2004 00:00:00
9247;6671;22/09/2001 00:00:00
9248;16424;11/04/2004 00:00:00
9249;13840;04/01/2002 00:00:00
9250;2452;28/01/2004 00:00:00
9251;17517;02/10/2003 00:00:00
9252;366;25/04/2004 00:00:00
9253;3673;01/08/2002 00:00:00
9254;8389;10/03/2004 00:00:00
9255;12628;19/06/2004 00:00:00
9256;13783;25/02/2004 00:00:00
9257;16632;17/02/2004 00:00:00
9258;10817;09/10/2003 00:00:00
9259;16394;19/11/2003 00:00:00
9260;5057;23/12/2002 00:00:00
9261;5249;25/11/2003 00:00:00
9262;11390;16/08/2003 00:00:00
9263;2122;08/01/2004 00:00:00
9264;15767;03/10/2003 00:00:00
9265;13812;23/11/2003 00:00:00
9266;14864;16/08/2003 00:00:00
9267;4507;13/04/2004 00:00:00
9268;7973;25/01/2004 00:00:00
9269;4361;10/04/2004 00:00:00
9270;1562;01/08/2003 00:00:00
9271;7690;19/02/2003 00:00:00
9272;16061;29/04/2003 00:00:00
9273;9564;23/07/2003 00:00:00
9274;16859;11/12/2003 00:00:00
9275;17749;02/02/2003 00:00:00
9276;16498;14/03/2004 00:00:00
9277;2285;24/08/2003 00:00:00
9278;5986;17/03/2003 00:00:00
9279;13429;30/05/2004 00:00:00
9280;13209;15/08/2003 00:00:00
9281;17582;18/10/2003 00:00:00
9282;13522;20/09/2003 00:00:00
9283;14834;15/06/2002 00:00:00
9284;2172;05/09/2003 00:00:00
9285;5914;16/11/2003 00:00:00
9286;16566;29/12/2001 00:00:00
9287;16817;23/03/2004 00:00:00
9288;11700;19/03/2004 00:00:00
9289;6949;29/12/2002 00:00:00
9290;121;05/06/2004 00:00:00
9291;13909;12/07/2003 00:00:00
9292;3735;16/05/2003 00:00:00
9293;10320;05/06/2003 00:00:00
9294;10283;17/12/2003 00:00:00
9295;18288;01/10/2002 00:00:00
9296;16306;13/10/2001 00:00:00
9297;17839;28/07/2004 00:00:00
9298;4604;26/05/2003 00:00:00
9299;9666;24/04/2003 00:00:00
9300;11320;22/09/2003 00:00:00
9301;6116;16/11/2003 00:00:00
9302;8786;21/08/2003 00:00:00
9303;16063;26/10/2003 00:00:00
9304;14525;10/08/2003 00:00:00
9305;13161;20/12/2003 00:00:00
9306;620;06/05/2002 00:00:00
9307;16076;11/02/2002 00:00:00
9308;11482;10/02/2004 00:00:00
9309;16522;09/11/2003 00:00:00
9310;18842;25/08/2003 00:00:00
9311;5312;16/10/2002 00:00:00
9312;13254;08/09/2003 00:00:00
9313;190;18/02/2004 00:00:00
9314;14709;01/12/2003 00:00:00
9315;12027;21/11/2003 00:00:00
9316;7020;03/11/2003 00:00:00
9317;11219;07/09/2003 00:00:00
9318;1673;04/07/2004 00:00:00
9319;5224;15/04/2002 00:00:00
9320;17714;04/09/2002 00:00:00
9321;1239;14/11/2003 00:00:00
9322;8392;17/05/2004 00:00:00
9323;8689;18/03/2003 00:00:00
9324;11471;26/05/2004 00:00:00
9325;11090;03/02/2004 00:00:00
9326;8055;15/06/2004 00:00:00
9327;8407;14/06/2004 00:00:00
9328;15987;30/04/2004 00:00:00
9329;11686;06/08/2001 00:00:00
9330;1025;06/09/2003 00:00:00
9331;11044;05/02/2003 00:00:00
9332;15853;12/01/2004 00:00:00
9333;15997;28/01/2004 00:00:00
9334;10427;28/08/2003 00:00:00
9335;10850;08/08/2003 00:00:00
9336;12996;04/06/2003 00:00:00
9337;2775;14/08/2003 00:00:00
9338;4562;21/01/2004 00:00:00
9339;16898;18/07/2004 00:00:00
9340;7763;15/12/2003 00:00:00
9341;15031;16/12/2003 00:00:00
9342;12837;24/07/2004 00:00:00
9343;5962;22/06/2004 00:00:00
9344;11081;04/08/2002 00:00:00
9345;14189;19/09/2003 00:00:00
9346;13748;19/02/2004 00:00:00
9347;4395;10/06/2004 00:00:00
9348;15366;24/06/2004 00:00:00
9349;3987;01/02/2004 00:00:00
9350;520;24/07/2004 00:00:00
9351;3935;07/03/2003 00:00:00
9352;13012;21/08/2002 00:00:00
9353;18184;29/05/2004 00:00:00
9354;13720;31/01/2004 00:00:00
9355;7447;08/08/2003 00:00:00
9356;18453;01/11/2003 00:00:00
9357;12456;09/03/2004 00:00:00
9358;13098;04/06/2003 00:00:00
9359;15211;02/02/2004 00:00:00
9360;12354;02/04/2004 00:00:00
9361;15652;23/12/2003 00:00:00
9362;2425;15/11/2003 00:00:00
9363;16652;28/11/2003 00:00:00
9364;18387;15/07/2004 00:00:00
9365;7110;18/10/2003 00:00:00
9366;12218;03/03/2002 00:00:00
9367;12934;29/03/2004 00:00:00
9368;16262;21/01/2004 00:00:00
9369;15860;19/05/2004 00:00:00
9370;6454;03/04/2002 00:00:00
9371;14122;12/06/2004 00:00:00
9372;4769;24/07/2004 00:00:00
9373;1887;02/11/2003 00:00:00
9374;11543;06/06/2004 00:00:00
9375;14993;14/11/2003 00:00:00
9376;2466;05/05/2003 00:00:00
9377;1981;25/08/2003 00:00:00
9378;7622;23/09/2003 00:00:00
9379;6324;18/10/2003 00:00:00
9380;7959;19/08/2003 00:00:00
9381;4380;12/01/2002 00:00:00
9382;14651;17/09/2001 00:00:00
9383;18398;02/09/2002 00:00:00
9384;459;25/04/2004 00:00:00
9385;5819;28/04/2004 00:00:00
9386;7362;21/02/2004 00:00:00
9387;7605;17/08/2001 00:00:00
9388;12974;20/01/2004 00:00:00
9389;12913;29/05/2004 00:00:00
9390;8308;25/01/2004 00:00:00
9391;17586;03/12/2003 00:00:00
9392;6118;25/04/2004 00:00:00
9393;526;21/07/2004 00:00:00
9394;5256;06/12/2003 00:00:00
9395;7235;04/02/2004 00:00:00
9396;2910;07/08/2003 00:00:00
9397;1184;01/07/2002 00:00:00
9398;896;09/05/2004 00:00:00
9399;9845;28/04/2004 00:00:00
9400;5412;07/11/2003 00:00:00
9401;15475;11/09/2003 00:00:00
9402;6966;30/07/2001 00:00:00
9403;4412;17/01/2004 00:00:00
9404;6999;27/08/2003 00:00:00
9405;1508;11/09/2003 00:00:00
9406;16357;13/11/2002 00:00:00
9407;16034;13/10/2003 00:00:00
9408;14983;26/06/2003 00:00:00
9409;6075;04/05/2004 00:00:00
9410;18;29/01/2002 00:00:00
9411;4767;16/09/2003 00:00:00
9412;13523;16/02/2004 00:00:00
9413;678;18/05/2002 00:00:00
9414;17443;07/10/2003 00:00:00
9415;10859;19/12/2003 00:00:00
9416;2493;17/04/2003 00:00:00
9417;15035;05/07/2004 00:00:00
9418;18900;14/07/2002 00:00:00
9419;14123;23/12/2003 00:00:00
9420;557;18/03/2002 00:00:00
9421;10833;18/02/2003 00:00:00
9422;12730;12/01/2004 00:00:00
9423;6325;08/12/2001 00:00:00
9424;8063;07/03/2003 00:00:00
9425;5267;18/08/2002 00:00:00
9426;13219;11/08/2003 00:00:00
9427;2221;17/04/2004 00:00:00
9428;16828;05/04/2004 00:00:00
9429;11210;21/03/2004 00:00:00
9430;9388;29/05/2004 00:00:00
9431;2966;15/01/2002 00:00:00
9432;9547;08/12/2001 00:00:00
9433;12784;25/11/2003 00:00:00
9434;8730;31/10/2003 00:00:00
9435;17575;13/01/2003 00:00:00
9436;4184;24/10/2003 00:00:00
