"CustomerID";"ContactID";"ContactTypeID";"rowguid";"ModifiedDate"
583;801;15;0xBCEB187F9DD76545BBCB221179DC2C9F;01/08/2002 00:00:00
584;297;14;0xCCD036E49F36E64092249FDD51C1B7A6;01/08/2001 00:00:00
585;1;11;0x6BE07191533FCF47AFFDF4CE918C3C97;01/09/2001 00:00:00
586;802;15;0xB3F15C3CA3658D49911A2B2F90F72D87;01/09/2002 00:00:00
587;298;14;0x41DEB892C1F61E4F8E66EE9BA40CCFD6;01/09/2002 00:00:00
588;189;11;0xBE871B8859C87E4080E7013C0D2F5B9C;01/09/2001 00:00:00
589;803;15;0xF4789F958BFC914E8A7808794098022C;01/09/2001 00:00:00
590;299;14;0x8253D4774258DF408B4A7802762F344C;01/07/2003 00:00:00
591;188;11;0x81C1ACF5F67D5F4FB2A92B13D7D35BF1;01/07/2003 00:00:00
592;804;15;0x2C3AF24D77EE0147BBCED8E18C7F36BE;01/08/2002 00:00:00
593;300;14;0xC059B23D597DE249BFE38A42C962FBB5;01/11/2003 00:00:00
594;187;11;0xE13BB3128BD6BE4BBAF8BD69348A176D;01/07/2002 00:00:00
595;805;15;0xEA4DDCCB5C238B4BB196760FBFC7A9DD;01/09/2003 00:00:00
596;301;14;0x49BF68301FFE6C4A9677E025802F6C0E;01/08/2002 00:00:00
597;405;11;0xBF6A3600CEDFA64C9E47E471256422F4;01/07/2003 00:00:00
598;806;15;0x7722D9B27DF64644B256DEF07B7C8B32;01/02/2003 00:00:00
599;181;14;0x04CE6D34B660474F85C832D59951A8DA;01/07/2003 00:00:00
600;404;11;0x9B85EC2A00403B488C68560E6F8DE0F3;01/07/2003 00:00:00
601;807;15;0xF434DC456D5A1B46871CAC2CE914402B;01/09/2003 00:00:00
602;182;14;0xD3978277E4BB17409306B762027CB2B4;01/09/2001 00:00:00
603;403;11;0xC0ACDF15076AA441A7137F819FEC6220;01/07/2001 00:00:00
604;808;15;0xEAF7B463E2B15046BF1A6D82C6F11B00;01/09/2003 00:00:00
605;183;14;0xB143C2EC0B9DB747BFA40DD9F69056C3;01/08/2003 00:00:00
606;402;11;0x42AAAD473A2F074EA61932EFFC47CF9C;01/08/2003 00:00:00
607;809;15;0x60757CA105891D4DAA1236CAD668C45C;01/08/2003 00:00:00
608;94;14;0xE6148E4C31482C4C942F8A7D2C853FE8;01/09/2001 00:00:00
609;401;11;0xEED06A4E4065BD4D9E2ABD03F53F1B15;01/09/2002 00:00:00
610;810;15;0x6806D8C380519347800C4020F9772B41;01/08/2003 00:00:00
611;95;14;0x1EC976D4EEA259448DF93141D6D4FB0A;01/09/2003 00:00:00
612;400;11;0x450BBC68FC40B145A1AF6FB4BD297CD3;01/08/2001 00:00:00
613;811;15;0x2CD34633345B85488B7F82282CD4A7F7;01/09/2002 00:00:00
614;96;14;0x4E34FEB12039664BB91B13E5C0B3CB87;01/08/2003 00:00:00
615;399;11;0x02D017C356F6BF49B4A54BDDD5582220;01/08/2003 00:00:00
616;812;15;0x1675585F72A9DA4299F9E071B0FC8CB8;01/09/2003 00:00:00
617;416;14;0x958DFDC19AEB4941BC03BDCEEAF52DAF;01/08/2003 00:00:00
618;398;11;0x74ED5F38FC7FDA439706E5F1865E24ED;01/07/2001 00:00:00
619;813;15;0x18AC6163E487E44483C1AAA62C1FC954;01/07/2001 00:00:00
620;417;14;0xB14FF7A21B68324FA2EE7E2BA8E44547;01/07/2001 00:00:00
621;397;11;0x116A1923FD8B08479F335847CAA3A4BA;01/09/2003 00:00:00
622;814;15;0xF7DB8836C2E9D947AC7F253BBEC78EC1;01/07/2002 00:00:00
623;418;14;0xB9FA72B68C68ED4895204D9347455765;01/08/2001 00:00:00
624;396;11;0x1CB056085033514D9498F39CB6769C1F;01/09/2001 00:00:00
625;815;15;0xED282811CDA5484FB08C256EBB491BA5;01/02/2003 00:00:00
626;419;14;0x863B41C781D859499B577E3B4DC0BA30;01/10/2002 00:00:00
627;395;11;0xCC105A6E358C614FA5C08B29EDAB74C2;01/09/2003 00:00:00
628;816;15;0xD6479A2CEA995E43BCAC16B14C0E17D4;01/07/2002 00:00:00
629;420;14;0x0B364B572CFE0D4C89209A27338AFD7A;01/08/2003 00:00:00
630;394;11;0xFFBBA35360685A4A9E8752CE462DB431;01/09/2003 00:00:00
631;537;15;0x7BB12A107A86D44BAA2F58457DF89180;01/09/2001 00:00:00
632;882;14;0xB9B513DB5B61874E8D54BCF87C91BB2E;01/08/2003 00:00:00
633;393;11;0xFF4B54F5E99CAC4580B1CBA0B79A28F9;01/09/2003 00:00:00
634;538;15;0x46CC85300FCA6C428FE951529A1E92C0;01/07/2003 00:00:00
635;883;14;0x00523D7B8879744D8EE31B6FB8471133;01/12/2002 00:00:00
636;392;11;0x513DA7054EFB1148A537EBB7E985C89A;01/09/2002 00:00:00
637;539;15;0x50913F9F3E6A39428B56848D0338BD3D;01/09/2002 00:00:00
638;884;14;0x6039D392A1F16641AF2DB77444042C14;01/08/2002 00:00:00
639;391;11;0x41B7B494F1ABB64AB2BB7B194180A8F8;01/07/2003 00:00:00
640;540;15;0x8C77158C31ED3349861861B0B97870F6;01/09/2003 00:00:00
641;885;14;0x82212A0B67C1904A8884442FB16C5E68;01/07/2002 00:00:00
642;390;11;0x88FF68B63F725D4D8DD860B30A50CB4C;01/08/2002 00:00:00
643;541;15;0xC19297510F16A648B1728624549E9537;01/10/2001 00:00:00
644;886;14;0xA25A008C8A7DD342A8DA0D90FF321B13;01/09/2002 00:00:00
645;389;11;0x4F1FD9FE67614B4D9688C1C35F29B8F7;01/08/2002 00:00:00
646;542;15;0xD0BCA771542EE744A3FD59CBD30E9CEF;01/07/2001 00:00:00
647;887;14;0xA8AAA20CCB22B5449BCA0E41E028FF18;01/09/2001 00:00:00
648;388;11;0x28F21926EFDE54439F327C5A2BBA9020;01/09/2001 00:00:00
649;543;15;0xE4A9970CE3332C4F97DEF86A5407D783;01/09/2002 00:00:00
650;888;14;0xC5D576A90663CB46A182C6095EE22D6B;01/08/2001 00:00:00
651;387;11;0x8AC501CC9EBA7C49A44F0928CE181C2B;01/09/2002 00:00:00
652;544;15;0x31677C7267FC8D4E809BBC6325435F52;01/09/2002 00:00:00
653;889;14;0xD5FD33612D00FE498523DCC1D16ABAD5;01/08/2002 00:00:00
654;386;11;0xD5D217399A636C4B80DFEB897EEED3D6;01/09/2002 00:00:00
655;385;11;0xA803E95A523E484E85970F853416673B;01/06/2004 00:00:00
656;545;15;0x7688608DFE6578449004F6922BB7E86B;01/08/2003 00:00:00
657;890;14;0xC457418F34B9564EB644FFB08AF061D4;01/08/2003 00:00:00
658;384;11;0x17004F69B4C35F49957B053EB48F464F;01/08/2003 00:00:00
659;546;15;0x37C90D201B0D1C41BA34A05B1A52E6C8;01/02/2004 00:00:00
660;891;14;0x53380B3D5D21C046BD3104F6A809AD72;01/07/2002 00:00:00
661;383;11;0xDC0AFD0878A84845A51B932162D6BB0C;01/08/2001 00:00:00
662;547;15;0x4FC045C7271AA94387CE897E2AA9968E;01/08/2003 00:00:00
663;65;14;0x896EBFC4ADF2CA45BEB5AE70A6A8F22D;01/08/2003 00:00:00
664;382;11;0x16D6E2331CA0BE40906A781685EC5DFC;01/07/2003 00:00:00
665;548;15;0xA84A8B470FF4C34EADEBE64BBE2731AE;01/09/2002 00:00:00
666;66;14;0x55E533A17C7941459D68CA62F7B8627A;01/08/2002 00:00:00
667;381;11;0x610F9031A8B2C643B6E9012F5E4AF0B6;01/08/2002 00:00:00
668;549;15;0x9C6CFBAACB31924DB5FDE81B19232D7F;01/07/2002 00:00:00
669;266;14;0x389139A94901CD44B260CF29F2D63A59;01/11/2002 00:00:00
670;380;11;0xE79965CFE02F6C4D9976C39D97925877;01/07/2001 00:00:00
671;550;15;0x142EAFBED235D14BB979E56F845E54BF;01/07/2001 00:00:00
672;267;14;0x85288DAC9053DF4D9DADCDD3885E7BB8;01/09/2003 00:00:00
673;379;11;0x7B0CA9F5E155F54FA70733793804F5EA;01/10/2002 00:00:00
674;551;15;0x2E28B0A5B9E56E45A9FC05D9127A2D31;01/12/2001 00:00:00
675;268;14;0x7E91FA5292BA2A47B2E0D16F32A58C2A;01/09/2001 00:00:00
676;378;11;0x505086C7A124914398113227869AC0E6;01/07/2001 00:00:00
677;552;15;0x6546D97E08B24B4F837E8104E7D1BDE1;01/08/2002 00:00:00
678;269;14;0x91C502742DF1434B934CC2FDA91A9CC0;01/09/2001 00:00:00
679;377;11;0xEAF7A2AD09DC4442A03E9D8E07948FD2;01/07/2001 00:00:00
680;553;15;0xEF7A702087257E46B3735E57087D8D03;01/08/2003 00:00:00
681;270;14;0xD0291C08171BD34BA7A2CBCB13CF4686;01/08/2003 00:00:00
682;376;11;0x35EE153245406D428A0724B2861342DB;01/09/2003 00:00:00
683;554;15;0x030CC6B5F7A69A48952F716362C427EC;01/08/2002 00:00:00
684;271;14;0x8D2979A80B0A484DB6B357025B51E802;01/08/2001 00:00:00
685;375;11;0x27D6FFCF9974B94C8A00FBC7D38FF8B0;01/09/2002 00:00:00
686;555;15;0x87C15D476529AF4799DB938C71569E9B;01/08/2002 00:00:00
687;272;14;0xE046BDC92FB50740B23D1D2BAB9DFCEF;01/08/2003 00:00:00
688;374;11;0xD656F87D385A44469234EBBA8FCDF9D3;01/09/2003 00:00:00
689;556;15;0x3433EB84EA46274488EC4314AB6E05B6;01/09/2003 00:00:00
690;273;14;0x928B882A00E0184ABFCC2D717C9F6664;01/12/2002 00:00:00
691;373;11;0xD2BABFEC71C18E47B3EAD845A8A8168D;01/07/2003 00:00:00
692;256;15;0x30D1750D8B3B774C9405DCBDEFF64086;01/09/2002 00:00:00
693;274;14;0x4DB172B309D76344BE2B9047B25A5021;01/08/2003 00:00:00
694;372;11;0x4314F9AC93A8FA4791EC67977DB84EB1;01/08/2002 00:00:00
695;174;15;0x78238C23590ED843A9D75040822FD158;01/09/2002 00:00:00
696;275;14;0x6F1E2028F1803A4DA478B96C0A7008C7;01/11/2001 00:00:00
697;371;11;0x38873ED11FE41E43B5CD132DF66EA8CD;01/08/2001 00:00:00
698;175;15;0x4B65B15AC1884E44A95D8A23758C7ED4;01/07/2002 00:00:00
699;276;14;0x6576753221900D4595D736809D895CED;01/03/2004 00:00:00
700;370;11;0x44E939BAE1509B41B6B6ABFDDD648119;01/08/2003 00:00:00
701;277;14;0xD8A5019C4D90844D97D8F65DE1DDB962;01/12/2002 00:00:00
