"ProductID";"Name";"ProductNumber";"MakeFlag";"FinishedGoodsFlag";"Color";"SafetyStockLevel";"ReorderPoint";"StandardCost";"ListPrice";"Size";"SizeUnitMeasureCode";"WeightUnitMeasureCode";"Weight";"DaysToManufacture";"ProductLine";"Class";"Style";"ProductSubcategoryID";"ProductModelID";"SellStartDate";"SellEndDate";"DiscontinuedDate";"rowguid";"ModifiedDate"
729;"LL Road Frame - Red, 60";"FR-R38R-60";true;true;"Red";500;375;187,157;337,22;"60";"CM ";"LB ";"2,48";1;"R ";"L ";"U ";14;9;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x14BB8417F5D1244B92DA9127AD179302;11/03/2004 10:01:36
730;"LL Road Frame - Red, 62";"FR-R38R-62";true;true;"Red";500;375;187,157;337,22;"62";"CM ";"LB ";"2,50";1;"R ";"L ";"U ";14;9;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x1FAA737E6985874D9F80AC2E513E0803;11/03/2004 10:01:36
731;"ML Road Frame - Red, 44";"FR-R72R-44";true;true;"Red";500;375;352,139;594,83;"44";"CM ";"LB ";"2,22";1;"R ";"M ";"U ";14;16;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x1C049E4534329E40B4CD81728F8A2398;11/03/2004 10:01:36
732;"ML Road Frame - Red, 48";"FR-R72R-48";true;true;"Red";500;375;352,139;594,83;"48";"CM ";"LB ";"2,26";1;"R ";"M ";"U ";14;16;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x9C1873B642C03B41819473BC44B0492C;11/03/2004 10:01:36
733;"ML Road Frame - Red, 52";"FR-R72R-52";true;true;"Red";500;375;352,139;594,83;"52";"CM ";"LB ";"2,30";1;"R ";"M ";"U ";14;16;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x6B27EA55D882CB4C9AB19B1B75B15A83;11/03/2004 10:01:36
734;"ML Road Frame - Red, 58";"FR-R72R-58";true;true;"Red";500;375;352,139;594,83;"58";"CM ";"LB ";"2,36";1;"R ";"M ";"U ";14;16;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xE2E14CDF9ABA5746B999CCFA6C55D9C1;11/03/2004 10:01:36
735;"ML Road Frame - Red, 60";"FR-R72R-60";true;true;"Red";500;375;352,139;594,83;"60";"CM ";"LB ";"2,38";1;"R ";"M ";"U ";14;16;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x8C8EE4B2A5639A46BA4C4F5EBB1104A4;11/03/2004 10:01:36
736;"LL Road Frame - Black, 44";"FR-R38B-44";true;true;"Black";500;375;204,625;337,22;"44";"CM ";"LB ";"2,32";1;"R ";"L ";"U ";14;9;01/07/2001 00:00:00;null;null;0x897896C990F4664A943ABCE432E938D8;11/03/2004 10:01:36
737;"LL Road Frame - Black, 48";"FR-R38B-48";true;true;"Black";500;375;204,625;337,22;"48";"CM ";"LB ";"2,36";1;"R ";"L ";"U ";14;9;01/07/2001 00:00:00;null;null;0xB6295F3B41A4F74FA0FAFAD10E2CEB4C;11/03/2004 10:01:36
738;"LL Road Frame - Black, 52";"FR-R38B-52";true;true;"Black";500;375;204,625;337,22;"52";"CM ";"LB ";"2,40";1;"R ";"L ";"U ";14;9;01/07/2001 00:00:00;null;null;0x725DFC1812A0C74DBB350D01A84D0219;11/03/2004 10:01:36
739;"HL Mountain Frame - Silver, 42";"FR-M94S-42";true;true;"Silver";500;375;747,2;1364,5;"42";"CM ";"LB ";"2,72";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0x6326E38A6F8D7D4583435B181FEC43A7;11/03/2004 10:01:36
740;"HL Mountain Frame - Silver, 44";"FR-M94S-44";true;true;"Silver";500;375;706,811;1364,5;"44";"CM ";"LB ";"2,76";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x0CC6091990C41D41B3E612DDD7832482;11/03/2004 10:01:36
741;"HL Mountain Frame - Silver, 48";"FR-M94S-52";true;true;"Silver";500;375;706,811;1364,5;"48";"CM ";"LB ";"2,80";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x1FEC81B120CA2447B2EB15F3E455142E;11/03/2004 10:01:36
742;"HL Mountain Frame - Silver, 46";"FR-M94S-46";true;true;"Silver";500;375;747,2;1364,5;"46";"CM ";"LB ";"2,84";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0x6ED889A123D93643B13DA5DB6F426540;11/03/2004 10:01:36
743;"HL Mountain Frame - Black, 42";"FR-M94B-42";true;true;"Black";500;375;739,041;1349,6;"42";"CM ";"LB ";"2,72";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0xF828DB27B85A9140B94E6F1B2D8E7AB0;11/03/2004 10:01:36
744;"HL Mountain Frame - Black, 44";"FR-M94B-44";true;true;"Black";500;375;699,093;1349,6;"44";"CM ";"LB ";"2,76";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x863244CB256B9F40A10B1AD4EEB4BD4E;11/03/2004 10:01:36
745;"HL Mountain Frame - Black, 48";"FR-M94B-48";true;true;"Black";500;375;699,093;1349,6;"48";"CM ";"LB ";"2,80";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x7305EE1F76662D438D6D41BA9FAA5865;11/03/2004 10:01:36
746;"HL Mountain Frame - Black, 46";"FR-M94B-46";true;true;"Black";500;375;739,041;1349,6;"46";"CM ";"LB ";"2,84";1;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0xCBEBAB501E45B9428DBBE5C4A34470E9;11/03/2004 10:01:36
747;"HL Mountain Frame - Black, 38";"FR-M94B-38";true;true;"Black";500;375;739,041;1349,6;"38";"CM ";"LB ";"2,68";2;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0x7785540C7131E24CB9A01ED526849DE8;11/03/2004 10:01:36
748;"HL Mountain Frame - Silver, 38";"FR-M94S-38";true;true;"Silver";500;375;747,2;1364,5;"38";"CM ";"LB ";"2,68";2;"M ";"H ";"U ";12;5;01/07/2001 00:00:00;null;null;0xAAAC46F20BA8EC40920802EDEF885129;11/03/2004 10:01:36
749;"Road-150 Red, 62";"BK-R93R-62";true;true;"Red";100;75;2171,294;3578,27;"62";"CM ";"LB ";"15,00";4;"R ";"H ";"U ";2;25;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x1F1E62BC5325DC4FB22E5E44A9003569;11/03/2004 10:01:36
750;"Road-150 Red, 44";"BK-R93R-44";true;true;"Red";100;75;2171,294;3578,27;"44";"CM ";"LB ";"13,77";4;"R ";"H ";"U ";2;25;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x36119EC1A45D404B875854A85D7EA494;11/03/2004 10:01:36
751;"Road-150 Red, 48";"BK-R93R-48";true;true;"Red";100;75;2171,294;3578,27;"48";"CM ";"LB ";"14,13";4;"R ";"H ";"U ";2;25;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xC17C0BD15E455B43A08FEC5B1C5776E9;11/03/2004 10:01:36
752;"Road-150 Red, 52";"BK-R93R-52";true;true;"Red";100;75;2171,294;3578,27;"52";"CM ";"LB ";"14,42";4;"R ";"H ";"U ";2;25;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xA05B085ED53C7F4885BB79ED1C701F23;11/03/2004 10:01:36
753;"Road-150 Red, 56";"BK-R93R-56";true;true;"Red";100;75;2171,294;3578,27;"56";"CM ";"LB ";"14,68";4;"R ";"H ";"U ";2;25;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x889B8130D3F07A4E810519F6FAC2CEFB;11/03/2004 10:01:36
754;"Road-450 Red, 58";"BK-R68R-58";true;true;"Red";100;75;884,708;1457,99;"58";"CM ";"LB ";"17,79";4;"R ";"M ";"U ";2;28;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xFAEFD540C4C09F47AF665F1BF8ED3BFB;11/03/2004 10:01:36
755;"Road-450 Red, 60";"BK-R68R-60";true;true;"Red";100;75;884,708;1457,99;"60";"CM ";"LB ";"17,90";4;"R ";"M ";"U ";2;28;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xCB901A1878360E49841878F73FB5343D;11/03/2004 10:01:36
756;"Road-450 Red, 44";"BK-R68R-44";true;true;"Red";100;75;884,708;1457,99;"44";"CM ";"LB ";"16,77";4;"R ";"M ";"U ";2;28;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x6AE2B5F8333D394EB500CC21A133062E;11/03/2004 10:01:36
757;"Road-450 Red, 48";"BK-R68R-48";true;true;"Red";100;75;884,708;1457,99;"48";"CM ";"LB ";"17,13";4;"R ";"M ";"U ";2;28;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x78992CC7040BB3469DE6948FECA1C86E;11/03/2004 10:01:36
758;"Road-450 Red, 52";"BK-R68R-52";true;true;"Red";100;75;884,708;1457,99;"52";"CM ";"LB ";"17,42";4;"R ";"M ";"U ";2;28;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x7D4B0A0460400745AA927508B434797E;11/03/2004 10:01:36
759;"Road-650 Red, 58";"BK-R50R-58";true;true;"Red";100;75;486,707;782,99;"58";"CM ";"LB ";"19,79";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0xBCD611674F6690489F69AF1DE321D055;11/03/2004 10:01:36
760;"Road-650 Red, 60";"BK-R50R-60";true;true;"Red";100;75;486,707;782,99;"60";"CM ";"LB ";"19,90";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0xE5674866B34A834796F942EFDE92F49B;11/03/2004 10:01:36
761;"Road-650 Red, 62";"BK-R50R-62";true;true;"Red";100;75;486,707;782,99;"62";"CM ";"LB ";"20,00";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x094EA11D716D2A4E9EE91BDFDFD8A109;11/03/2004 10:01:36
762;"Road-650 Red, 44";"BK-R50R-44";true;true;"Red";100;75;486,707;782,99;"44";"CM ";"LB ";"18,77";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0xAEAA47F2E3124840A37BCCE4A8999E81;11/03/2004 10:01:36
763;"Road-650 Red, 48";"BK-R50R-48";true;true;"Red";100;75;486,707;782,99;"48";"CM ";"LB ";"19,13";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x6EFAA53D0F9E9648AC10948C27F4EB79;11/03/2004 10:01:36
764;"Road-650 Red, 52";"BK-R50R-52";true;true;"Red";100;75;486,707;782,99;"52";"CM ";"LB ";"19,42";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0xEAE1CF07378A2A4D835FBC8D37E564AF;11/03/2004 10:01:36
765;"Road-650 Black, 58";"BK-R50B-58";true;true;"Black";100;75;486,707;782,99;"58";"CM ";"LB ";"19,79";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x125B6474E93CA649BD962CD814B37420;11/03/2004 10:01:36
766;"Road-650 Black, 60";"BK-R50B-60";true;true;"Black";100;75;486,707;782,99;"60";"CM ";"LB ";"19,90";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x6D19DBA24066EA49A84F2E87CA6F50C6;11/03/2004 10:01:36
767;"Road-650 Black, 62";"BK-R50B-62";true;true;"Black";100;75;486,707;782,99;"62";"CM ";"LB ";"20,00";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x09832AC8D3630C4CAD71E91272397095;11/03/2004 10:01:36
768;"Road-650 Black, 44";"BK-R50B-44";true;true;"Black";100;75;486,707;782,99;"44";"CM ";"LB ";"18,77";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0xAC63D5115C110D4FA1E5E946EEE8B38B;11/03/2004 10:01:36
769;"Road-650 Black, 48";"BK-R50B-48";true;true;"Black";100;75;486,707;782,99;"48";"CM ";"LB ";"19,13";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x9E17E2A77C137E49A5E6C9EA64935FB0;11/03/2004 10:01:36
770;"Road-650 Black, 52";"BK-R50B-52";true;true;"Black";100;75;486,707;782,99;"52";"CM ";"LB ";"19,42";4;"R ";"L ";"U ";2;30;01/07/2001 00:00:00;30/06/2003 00:00:00;null;0x65286E13DAE02446963A31349279AB1A;11/03/2004 10:01:36
771;"Mountain-100 Silver, 38";"BK-M82S-38";true;true;"Silver";100;75;1912,154;3399,99;"38";"CM ";"LB ";"20,35";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x4EB574CA30FC64448B83019BFD1B2DBB;11/03/2004 10:01:36
772;"Mountain-100 Silver, 42";"BK-M82S-42";true;true;"Silver";100;75;1912,154;3399,99;"42";"CM ";"LB ";"20,77";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xA5F5FFBBDC4BA949A5AD7584ADFFE808;11/03/2004 10:01:36
773;"Mountain-100 Silver, 44";"BK-M82S-44";true;true;"Silver";100;75;1912,154;3399,99;"44";"CM ";"LB ";"21,13";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x7ED75F15D6D6F0438A5B4A8305EB45CD;11/03/2004 10:01:36
774;"Mountain-100 Silver, 48";"BK-M82S-48";true;true;"Silver";100;75;1912,154;3399,99;"48";"CM ";"LB ";"21,42";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0xDF5155BAEEC9434BB3CA8C19D0F9384D;11/03/2004 10:01:36
775;"Mountain-100 Black, 38";"BK-M82B-38";true;true;"Black";100;75;1898,094;3374,99;"38";"CM ";"LB ";"20,35";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x4733A3DED3FC4643AA0F068CD6B3AD06;11/03/2004 10:01:36
776;"Mountain-100 Black, 42";"BK-M82B-42";true;true;"Black";100;75;1898,094;3374,99;"42";"CM ";"LB ";"20,77";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x1151930246A56D4C941FBE12D42C158E;11/03/2004 10:01:36
777;"Mountain-100 Black, 44";"BK-M82B-44";true;true;"Black";100;75;1898,094;3374,99;"44";"CM ";"LB ";"21,13";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x3BBC2079D48F104693D2E693A66B6474;11/03/2004 10:01:36
778;"Mountain-100 Black, 48";"BK-M82B-48";true;true;"Black";100;75;1898,094;3374,99;"48";"CM ";"LB ";"21,42";4;"M ";"H ";"U ";1;19;01/07/2001 00:00:00;30/06/2002 00:00:00;null;0x0063481B647E5D4CA9BAA8368E20C5A0;11/03/2004 10:01:36
779;"Mountain-200 Silver, 38";"BK-M68S-38";true;true;"Silver";100;75;1265,62;2319,99;"38";"CM ";"LB ";"23,35";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0x35D8453AAEAB0648AC03C53ABCD3B974;11/03/2004 10:01:36
780;"Mountain-200 Silver, 42";"BK-M68S-42";true;true;"Silver";100;75;1265,62;2319,99;"42";"CM ";"LB ";"23,77";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0xB44948CEE656504B808B9BDE67CC4704;11/03/2004 10:01:36
781;"Mountain-200 Silver, 46";"BK-M68S-46";true;true;"Silver";100;75;1265,62;2319,99;"46";"CM ";"LB ";"24,13";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0x309079200C426A49992209189C2B457E;11/03/2004 10:01:36
782;"Mountain-200 Black, 38";"BK-M68B-38";true;true;"Black";100;75;1251,981;2294,99;"38";"CM ";"LB ";"23,35";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0x9B8FCB82BBB8414898D3BCDB807C4DD8;11/03/2004 10:01:36
783;"Mountain-200 Black, 42";"BK-M68B-42";true;true;"Black";100;75;1251,981;2294,99;"42";"CM ";"LB ";"23,77";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0xB9F50A2B71752146B76047DF599F9650;11/03/2004 10:01:36
784;"Mountain-200 Black, 46";"BK-M68B-46";true;true;"Black";100;75;1251,981;2294,99;"46";"CM ";"LB ";"24,13";4;"M ";"H ";"U ";1;20;01/07/2002 00:00:00;null;null;0x8422F43316E2984BBA48B4EE18A01FA0;11/03/2004 10:01:36
785;"Mountain-300 Black, 38";"BK-M47B-38";true;true;"Black";100;75;598,435;1079,99;"38";"CM ";"LB ";"25,35";4;"M ";"M ";"U ";1;21;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xBF2C6CF00109084C80EDFB4E87171B3B;11/03/2004 10:01:36
786;"Mountain-300 Black, 40";"BK-M47B-40";true;true;"Black";100;75;598,435;1079,99;"40";"CM ";"LB ";"25,77";4;"M ";"M ";"U ";1;21;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x22430D5803BE914C83D2EE33EC6008AB;11/03/2004 10:01:36
787;"Mountain-300 Black, 44";"BK-M47B-44";true;true;"Black";100;75;598,435;1079,99;"44";"CM ";"LB ";"26,13";4;"M ";"M ";"U ";1;21;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x48A5C2075204B4479DCE6EDB0A30C85E;11/03/2004 10:01:36
788;"Mountain-300 Black, 48";"BK-M47B-48";true;true;"Black";100;75;598,435;1079,99;"48";"CM ";"LB ";"26,42";4;"M ";"M ";"U ";1;21;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xBE8D07168D38184CAA8F0C8F48035468;11/03/2004 10:01:36
789;"Road-250 Red, 44";"BK-R89R-44";true;true;"Red";100;75;1518,786;2443,35;"44";"CM ";"LB ";"14,77";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xD61AA70AAFAFC643974535D815B50A5B;11/03/2004 10:01:36
790;"Road-250 Red, 48";"BK-R89R-48";true;true;"Red";100;75;1518,786;2443,35;"48";"CM ";"LB ";"15,13";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xDEDA5D11E370F94380DC638DAEA271C4;11/03/2004 10:01:36
791;"Road-250 Red, 52";"BK-R89R-52";true;true;"Red";100;75;1518,786;2443,35;"52";"CM ";"LB ";"15,42";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xF41DFDC912950A42B379067108033B75;11/03/2004 10:01:36
792;"Road-250 Red, 58";"BK-R89R-58";true;true;"Red";100;75;1554,948;2443,35;"58";"CM ";"LB ";"15,79";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;null;null;0x119C62DF8B8D74479D52ECB64DC95212;11/03/2004 10:01:36
793;"Road-250 Black, 44";"BK-R89B-44";true;true;"Black";100;75;1554,948;2443,35;"44";"CM ";"LB ";"14,77";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;null;null;0xB519F41FAF527E4FAEAE4FEC5E99DE35;11/03/2004 10:01:36
794;"Road-250 Black, 48";"BK-R89B-48";true;true;"Black";100;75;1554,948;2443,35;"48";"CM ";"LB ";"15,13";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;null;null;0xDF5D169D5D8FC7419BB813F41A3D1F62;11/03/2004 10:01:36
795;"Road-250 Black, 52";"BK-R89B-52";true;true;"Black";100;75;1554,948;2443,35;"52";"CM ";"LB ";"15,42";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;null;null;0x5739FE74C3CB0A45AB92849BD13530E2;11/03/2004 10:01:36
796;"Road-250 Black, 58";"BK-R89B-58";true;true;"Black";100;75;1554,948;2443,35;"58";"CM ";"LB ";"15,68";4;"R ";"H ";"U ";2;26;01/07/2002 00:00:00;null;null;0xE80F531C69A1DC4AB3DCB11A48245E63;11/03/2004 10:01:36
797;"Road-550-W Yellow, 38";"BK-R64Y-38";true;true;"Yellow";100;75;713,08;1120,49;"38";"CM ";"LB ";"17,35";4;"R ";"M ";"W ";2;29;01/07/2002 00:00:00;null;null;0x3215D8AA72A5A54983C3DFA9E3B4FEA6;11/03/2004 10:01:36
798;"Road-550-W Yellow, 40";"BK-R64Y-40";true;true;"Yellow";100;75;713,08;1120,49;"40";"CM ";"LB ";"17,77";4;"R ";"M ";"W ";2;29;01/07/2002 00:00:00;null;null;0x351C5AA328C19746951E4199062E78F3;11/03/2004 10:01:36
799;"Road-550-W Yellow, 42";"BK-R64Y-42";true;true;"Yellow";100;75;713,08;1120,49;"42";"CM ";"LB ";"18,13";4;"R ";"M ";"W ";2;29;01/07/2002 00:00:00;null;null;0x09AB59A3F2162647A60F0DFDB1C9527E;11/03/2004 10:01:36
800;"Road-550-W Yellow, 44";"BK-R64Y-44";true;true;"Yellow";100;75;713,08;1120,49;"44";"CM ";"LB ";"18,42";4;"R ";"M ";"W ";2;29;01/07/2002 00:00:00;null;null;0xFB28700A06FF384DAAA1B64816278165;11/03/2004 10:01:36
801;"Road-550-W Yellow, 48";"BK-R64Y-48";true;true;"Yellow";100;75;713,08;1120,49;"48";"CM ";"LB ";"18,68";4;"R ";"M ";"W ";2;29;01/07/2002 00:00:00;null;null;0x77C80CC94C80E74CAFC34C8791A13DFB;11/03/2004 10:01:36
802;"LL Fork";"FK-1639";true;true;null;500;375;65,81;148,22;null;null;null;null;1;null;"L ";null;10;104;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xBE0285FBEB073441AB06C3A9959A52AE;11/03/2004 10:01:36
803;"ML Fork";"FK-5136";true;true;null;500;375;77,918;175,49;null;null;null;null;1;null;"M ";null;10;105;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x2F4EFAF576B9A448BF7985632F697D2E;11/03/2004 10:01:36
804;"HL Fork";"FK-9939";true;true;null;500;375;101,894;229,49;null;null;null;null;1;null;"H ";null;10;106;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xB3293255D91A714AA21C2AF4332CFCE9;11/03/2004 10:01:36
805;"LL Headset";"HS-0296";true;true;null;500;375;15,185;34,2;null;null;null;null;1;null;"L ";null;11;59;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xB3D76BBB4DA3644D822E781FA6838E19;11/03/2004 10:01:36
806;"ML Headset";"HS-2451";true;true;null;500;375;45,417;102,29;null;null;null;null;1;null;"M ";null;11;60;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x2BD5B523298C5940B89975C53B5EE2E6;11/03/2004 10:01:36
807;"HL Headset";"HS-3479";true;true;null;500;375;55,38;124,73;null;null;null;null;1;null;"H ";null;11;61;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xE8D5E412ED79CB4BA5326275D1A93417;11/03/2004 10:01:36
808;"LL Mountain Handlebars";"HB-M243";true;true;null;500;375;19,776;44,54;null;null;null;null;1;"M ";"L ";null;4;52;01/07/2002 00:00:00;null;null;0xF27B9BB5FC7A744AB063F942F1E0DA19;11/03/2004 10:01:36
809;"ML Mountain Handlebars";"HB-M763";true;true;null;500;375;27,493;61,92;null;null;null;null;1;"M ";"M ";null;4;54;01/07/2002 00:00:00;null;null;0xDF2060AEC9D9344D97951F80E6BBF5A5;11/03/2004 10:01:36
810;"HL Mountain Handlebars";"HB-M918";true;true;null;500;375;53,4;120,27;null;null;null;null;1;"M ";"H ";null;4;55;01/07/2002 00:00:00;null;null;0x21F9A06A090F994F8D3C335946873553;11/03/2004 10:01:36
811;"LL Road Handlebars";"HB-R504";true;true;null;500;375;19,776;44,54;null;null;null;null;1;"R ";"L ";null;4;56;01/07/2002 00:00:00;null;null;0x07E4DAAC0EB45E438E841BFC33013E81;11/03/2004 10:01:36
812;"ML Road Handlebars";"HB-R720";true;true;null;500;375;27,493;61,92;null;null;null;null;1;"R ";"M ";null;4;57;01/07/2002 00:00:00;null;null;0x031AFA33D6385E40BE9BEEA92F3D204F;11/03/2004 10:01:36
813;"HL Road Handlebars";"HB-R956";true;true;null;500;375;53,4;120,27;null;null;null;null;1;"R ";"H ";null;4;58;01/07/2002 00:00:00;null;null;0xB927535C2EAD334C8D74EDF49E0C2DD8;11/03/2004 10:01:36
814;"ML Mountain Frame - Black, 38";"FR-M63B-38";true;true;"Black";500;375;185,819;348,76;"38";"CM ";"LB ";"2,73";2;"M ";"M ";"U ";12;15;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x1293870DD3A71D449D23B6550BAB3814;11/03/2004 10:01:36
815;"LL Mountain Front Wheel";"FW-M423";true;true;"Black";500;375;26,971;60,745;null;null;null;null;1;"M ";"L ";null;17;42;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x61D1B1D72E18F644A9FF9C1EBA76613B;11/03/2004 10:01:36
816;"ML Mountain Front Wheel";"FW-M762";true;true;"Black";500;375;92,807;209,025;null;null;null;null;1;"M ";"M ";null;17;45;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x33503E5E779ACA4D8B7FDFED78EFA08A;11/03/2004 10:01:36
817;"HL Mountain Front Wheel";"FW-M928";true;true;"Black";500;375;133,296;300,215;null;null;null;null;1;"M ";"H ";null;17;46;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xF6FF8F3CDCA8A345963BA6284CED7596;11/03/2004 10:01:36
818;"LL Road Front Wheel";"FW-R623";true;true;"Black";500;375;37,991;85,565;null;null;"G  ";"900,00";1;"R ";"L ";null;17;49;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x78DE669ECBDE8A43B9A9023C773C60A2;11/03/2004 10:01:36
819;"ML Road Front Wheel";"FW-R762";true;true;"Black";500;375;110,283;248,385;null;null;"G  ";"850,00";1;"R ";"M ";null;17;50;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xBF4FA96EAAB9FC4384E891D508DDE751;11/03/2004 10:01:36
820;"HL Road Front Wheel";"FW-R820";true;true;"Black";500;375;146,547;330,06;null;null;"G  ";"650,00";1;"R ";"H ";null;17;51;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xD53C7A72408D8448A7E4DFD3FFDEB164;11/03/2004 10:01:36
821;"Touring Front Wheel";"FW-T905";true;true;"Black";500;375;96,796;218,01;null;null;null;null;1;"T ";null;null;17;44;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x07DB1C8DA14FC14A840FA16C3DCA5009;11/03/2004 10:01:36
822;"ML Road Frame-W - Yellow, 38";"FR-R72Y-38";true;true;"Yellow";500;375;360,943;594,83;"38";"CM ";"LB ";"2,18";2;"R ";"M ";"W ";14;17;01/07/2002 00:00:00;null;null;0xA76F9722D00AF940B4F9BA10279EA1A3;11/03/2004 10:01:36
823;"LL Mountain Rear Wheel";"RW-M423";true;true;"Black";500;375;38,959;87,745;null;null;null;null;1;"M ";"L ";null;17;123;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x589FC3E65F998647A309DF3812D8B30F;11/03/2004 10:01:36
824;"ML Mountain Rear Wheel";"RW-M762";true;true;"Black";500;375;104,795;236,025;null;null;null;null;1;"M ";"M ";null;17;124;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0x9BCFF7B2BFA7AB499CCA9F6E791CD693;11/03/2004 10:01:36
825;"HL Mountain Rear Wheel";"RW-M928";true;true;"Black";500;375;145,284;327,215;null;null;null;null;1;"M ";"H ";null;17;125;01/07/2002 00:00:00;30/06/2003 00:00:00;null;0xDC2ED0352011FB41B5DF8655A93B3353;11/03/2004 10:01:36
