"CustomerID";"TerritoryID";"AccountNumber";"CustomerType";"rowguid";"ModifiedDate"
22444;8;"AW00022444";"I";0x26959FF4BCF816459380660301EFF3D7;13/10/2004 11:15:07
22445;7;"AW00022445";"I";0x1BA8A0CACBBAD948956A3E914845A0E5;13/10/2004 11:15:07
22446;10;"AW00022446";"I";0x5EF0E542B86AD6429C93A0130893D097;13/10/2004 11:15:07
22447;8;"AW00022447";"I";0x30CC9AB163F7B248B5BBC4974F554811;13/10/2004 11:15:07
22448;7;"AW00022448";"I";0xAA7AD453C8FAC44EBDF1B94E08B41BD0;13/10/2004 11:15:07
22449;7;"AW00022449";"I";0x45A8BB22F466794FA54592DC64BE0886;13/10/2004 11:15:07
22450;8;"AW00022450";"I";0x0770BA841CC711439412166606309A6D;13/10/2004 11:15:07
22451;10;"AW00022451";"I";0x66249ECFDA59404C93F7073126383569;13/10/2004 11:15:07
22452;10;"AW00022452";"I";0x07F9B4CC6E0CBA4E8E09485AF5FA152E;13/10/2004 11:15:07
22453;8;"AW00022453";"I";0xC17BCAABD7866D4A9997DC0ECB72FF9C;13/10/2004 11:15:07
22454;10;"AW00022454";"I";0x675BB73514FBF9438A99E3E953789A03;13/10/2004 11:15:07
22455;8;"AW00022455";"I";0x985C66F3D57C4C47820845BE0460C440;13/10/2004 11:15:07
22456;10;"AW00022456";"I";0xB599895B742E9D46892593D35F13A418;13/10/2004 11:15:07
22457;10;"AW00022457";"I";0x0D425D6FC09F854AB21C67D54F2AB094;13/10/2004 11:15:07
22458;7;"AW00022458";"I";0x8A0F43FCA10BCB458FE64C5EBCA69BFF;13/10/2004 11:15:07
22459;8;"AW00022459";"I";0x8D89D07E89119042BA91C38A21549D97;13/10/2004 11:15:07
22460;10;"AW00022460";"I";0x1E33EBCED8D8C84CB6AF21EABE81BDB0;13/10/2004 11:15:07
22461;10;"AW00022461";"I";0xF7D0FFCBA5779643B26F48E21AEE54B2;13/10/2004 11:15:07
22462;8;"AW00022462";"I";0xCCFFEE2EF6E66244BC21C6D7C9C6B47E;13/10/2004 11:15:07
22463;7;"AW00022463";"I";0x7ADE4956C44A1D44868062FEB03922B7;13/10/2004 11:15:07
22464;7;"AW00022464";"I";0x250F0465A5D12E469C241B881490F153;13/10/2004 11:15:07
22465;7;"AW00022465";"I";0xBE03B319162D7A4DB37527A3E8EAF560;13/10/2004 11:15:07
22466;7;"AW00022466";"I";0x280F7B0FC30C344B9BD3C23C3E4CE799;13/10/2004 11:15:07
22467;10;"AW00022467";"I";0xAE4E9308ADCF1541A972194F640A24BB;13/10/2004 11:15:07
22468;10;"AW00022468";"I";0x4356C6B5969DBB40B903C2610609D156;13/10/2004 11:15:07
22469;8;"AW00022469";"I";0x377970C444AE0046939641C929725A6B;13/10/2004 11:15:07
22470;10;"AW00022470";"I";0x6A7470496C19834DB85B268884193D72;13/10/2004 11:15:07
22471;7;"AW00022471";"I";0x56559881C2CB2F42A08530EFD78149D0;13/10/2004 11:15:07
22472;7;"AW00022472";"I";0x42F42BE49540D64B983B0CFA0C73A397;13/10/2004 11:15:07
22473;8;"AW00022473";"I";0xE281A01C86005648B9DA2666F5B8B440;13/10/2004 11:15:07
22474;8;"AW00022474";"I";0x9FE2EDA9B715D64182A1CFE33C56CF75;13/10/2004 11:15:07
22475;10;"AW00022475";"I";0xEE93B3378C9A904A9D38A21774BDC438;13/10/2004 11:15:07
22476;8;"AW00022476";"I";0x843FF07B44019545A79DE9AFB91B4BAC;13/10/2004 11:15:07
22477;8;"AW00022477";"I";0xF7105A4DDBF5484FA31D5F0C08F7503B;13/10/2004 11:15:07
22478;8;"AW00022478";"I";0x74EB3A8036419E49AFFA76EF65F99C47;13/10/2004 11:15:07
22479;8;"AW00022479";"I";0x30812DF85D68A64BB6341AFB819FFEE0;13/10/2004 11:15:07
22480;7;"AW00022480";"I";0x10F70698A171F44A8991A15BF8377761;13/10/2004 11:15:07
22481;8;"AW00022481";"I";0xE5391E1FBEADC040A54BE493DCA5AA69;13/10/2004 11:15:07
22482;8;"AW00022482";"I";0x03098D4092A1A44F8D0076708BC16651;13/10/2004 11:15:07
22483;7;"AW00022483";"I";0x1F7AB02D5D0EF440B108B93F29A0CD26;13/10/2004 11:15:07
22484;7;"AW00022484";"I";0xC41240086000DA4495F1B6545263161F;13/10/2004 11:15:07
22485;7;"AW00022485";"I";0x846D000271CEF1438EC9772D1E7F4286;13/10/2004 11:15:07
22486;8;"AW00022486";"I";0x0607847607C28142B4286199AC97F811;13/10/2004 11:15:07
22487;7;"AW00022487";"I";0x1963E49A0974014C8FA9D57BE368A8CD;13/10/2004 11:15:07
22488;8;"AW00022488";"I";0xCE2EF1D734755D4EA42DE1EEB6888DB1;13/10/2004 11:15:07
22489;7;"AW00022489";"I";0x1AF40366B74FAC4E9C7EC975D5B1054C;13/10/2004 11:15:07
22490;7;"AW00022490";"I";0xD29EC04C08EA0845B7374498BF3A3821;13/10/2004 11:15:07
22491;8;"AW00022491";"I";0xA17C362291E03247A1B2A4FE379B57C8;13/10/2004 11:15:07
22492;8;"AW00022492";"I";0xD7F58DEC8F19E948B1B11B8464E9BA1F;13/10/2004 11:15:07
22493;8;"AW00022493";"I";0x34C167E3EFAB824D97958CCFAA9ADF04;13/10/2004 11:15:07
22494;8;"AW00022494";"I";0xEA93D2341B31CA4FB3B8F8BBEE21B8EF;13/10/2004 11:15:07
22495;7;"AW00022495";"I";0xFEFA805F9753A84998C6A56F369C4D92;13/10/2004 11:15:07
22496;10;"AW00022496";"I";0x93F5A025F7EA7D42984CEDB7496D5C4A;13/10/2004 11:15:07
22497;8;"AW00022497";"I";0xF8B22F145363D0439BCEF90CA513A741;13/10/2004 11:15:07
22498;7;"AW00022498";"I";0xE03E115CCDE0EB4B8A0C3FF6A5AB4F3C;13/10/2004 11:15:07
22499;7;"AW00022499";"I";0x9415CE2ABC03C4469CF04886FEE152C1;13/10/2004 11:15:07
22500;7;"AW00022500";"I";0x5EE9BB51B5D30144B862CF25516D592B;13/10/2004 11:15:07
22501;7;"AW00022501";"I";0x565D307A3ACED44F9EF5A7CF1DF1CDFC;13/10/2004 11:15:07
22502;10;"AW00022502";"I";0x1C1136575B96484AB5BAC565DD53136D;13/10/2004 11:15:07
22503;10;"AW00022503";"I";0xC753DC6009F939448E2C85CDDBCEC8FF;13/10/2004 11:15:07
22504;10;"AW00022504";"I";0x2940F069EA23E84B8D6F98FE04BA4A9D;13/10/2004 11:15:07
22505;10;"AW00022505";"I";0xE382E51C8BD4634DAD53C4B3F38CC133;13/10/2004 11:15:07
22506;8;"AW00022506";"I";0x158FB4A4E7240944B30600B733ABEF65;13/10/2004 11:15:07
22507;8;"AW00022507";"I";0xD99BE7054CD8D844B1C5576DA1B3023D;13/10/2004 11:15:07
22508;8;"AW00022508";"I";0xC1424FA7AD96E54B863B285C5CCB3D60;13/10/2004 11:15:07
22509;8;"AW00022509";"I";0x7A15524F5E192246AE113E0ED40F76A1;13/10/2004 11:15:07
22510;10;"AW00022510";"I";0xEA77328A44E1AE4D83EFADE48B45016A;13/10/2004 11:15:07
22511;7;"AW00022511";"I";0x2FAA29FCAD1633419CAE2925D81873A0;13/10/2004 11:15:07
22512;7;"AW00022512";"I";0x8AD75356605959468E2979529F3D9902;13/10/2004 11:15:07
22513;7;"AW00022513";"I";0x33E970CF4080AF4EA50F2246230E9ECB;13/10/2004 11:15:07
22514;8;"AW00022514";"I";0xD84DCDEECC348844B8D3AA80966E0E52;13/10/2004 11:15:07
22515;7;"AW00022515";"I";0x16B9BF1A478C474CB8D511C616BE8670;13/10/2004 11:15:07
22516;8;"AW00022516";"I";0x96B7F14CD255144DA76EAC76CC6BF5FA;13/10/2004 11:15:07
22517;8;"AW00022517";"I";0x0031A6D902EC70408CA9C8E400F51245;13/10/2004 11:15:07
22518;10;"AW00022518";"I";0x85A133D319C0A94D84C69907D5C8822E;13/10/2004 11:15:07
22519;8;"AW00022519";"I";0x99F6E80BF119E84C82F24187565D7CC4;13/10/2004 11:15:07
22520;10;"AW00022520";"I";0xA3C3803F8AC1B841A615A77B8D2178E0;13/10/2004 11:15:07
22521;8;"AW00022521";"I";0x580F035CD0633F43A1F2F216E3AAC6B4;13/10/2004 11:15:07
22522;8;"AW00022522";"I";0x1CF4994EFE48BA4B95CF46D047F5D5A9;13/10/2004 11:15:07
22523;8;"AW00022523";"I";0x1EEFAAE46561B54296FB1C881C6A25BD;13/10/2004 11:15:07
22524;7;"AW00022524";"I";0x57436ABF9D1C3F43A7F79AD5E3A7038D;13/10/2004 11:15:07
22525;8;"AW00022525";"I";0xEB070CACC01F004C98AFA35C15679CA0;13/10/2004 11:15:07
22526;10;"AW00022526";"I";0x3A1B8939C292674190280B095C0E50A4;13/10/2004 11:15:07
22527;7;"AW00022527";"I";0x952CD220478B6744BC6838F766DC34D0;13/10/2004 11:15:07
22528;10;"AW00022528";"I";0x410A931B4375E343859781EB30E99BB2;13/10/2004 11:15:07
22529;7;"AW00022529";"I";0x787E87671064574E8F304BE52ACE4CB8;13/10/2004 11:15:07
22530;10;"AW00022530";"I";0x973426B6A5D7704A8DE5D8EDF7DBC94B;13/10/2004 11:15:07
22531;7;"AW00022531";"I";0xFD5F9417B4B32F4B9CAC37593DCDB9DF;13/10/2004 11:15:07
22532;10;"AW00022532";"I";0xD5C309BB93A90F4694220B1C532BA950;13/10/2004 11:15:07
22533;8;"AW00022533";"I";0xFB068D629A961C4A9E0823337D0CE6C0;13/10/2004 11:15:07
22534;7;"AW00022534";"I";0x1A20506EB070A44A8312EC116B8F7CC8;13/10/2004 11:15:07
22535;10;"AW00022535";"I";0x6001E01A3E09034C950BD4BA82E253E7;13/10/2004 11:15:07
22536;10;"AW00022536";"I";0xC65C96FD2B5636418CB6B1C016551309;13/10/2004 11:15:07
22537;8;"AW00022537";"I";0x0B3ECEA5948955468798AA4058A80700;13/10/2004 11:15:07
22538;7;"AW00022538";"I";0xF48632E9D2BC434AAF06315CBD8BBE53;13/10/2004 11:15:07
22539;10;"AW00022539";"I";0x6A0BCE6D312D394F99BE35EB03B734C0;13/10/2004 11:15:07
22540;10;"AW00022540";"I";0x9934A7ECA950304F8B3B9E4FA6E451D3;13/10/2004 11:15:07
22541;8;"AW00022541";"I";0xF0CC391B60292A43B10477A44839825D;13/10/2004 11:15:07
22542;7;"AW00022542";"I";0xA88909C132A53D439BF5D1AC3D390B26;13/10/2004 11:15:07
22543;1;"AW00022543";"I";0x8CF12A784EC2E246AF6D8F2FA0679F03;13/10/2004 11:15:07
22544;6;"AW00022544";"I";0xAB260E0E87E3144CB7F6A059739D3297;13/10/2004 11:15:07
22545;6;"AW00022545";"I";0xE3BCF7C8026A4649AA6F3889AE4A3367;13/10/2004 11:15:07
22546;1;"AW00022546";"I";0xB6E65B9E08961640BF57583ED51DAAFB;13/10/2004 11:15:07
22547;4;"AW00022547";"I";0x3EECE5F8BE296141A2D2EEDEA5D093E1;13/10/2004 11:15:07
22548;4;"AW00022548";"I";0x02FBD2BCA5E0764B98B3795A06B27B78;13/10/2004 11:15:07
22549;1;"AW00022549";"I";0x899BC78E0089004E8D2978FD1D0180C2;13/10/2004 11:15:07
22550;10;"AW00022550";"I";0xA8C48C3B0DB0C848946EAD4654A8564E;13/10/2004 11:15:07
22551;8;"AW00022551";"I";0x72A0E5ECF79CD84B9098B2A626CA2822;13/10/2004 11:15:07
22552;7;"AW00022552";"I";0x2C4110A68EE0434888FFE10D78DAFDDD;13/10/2004 11:15:07
22553;10;"AW00022553";"I";0x815112896EDED842AC2D53D0A9B468C6;13/10/2004 11:15:07
22554;10;"AW00022554";"I";0x6E72297F2B09ED408D7202DDEA5E3F3E;13/10/2004 11:15:07
22555;7;"AW00022555";"I";0xB8D0837A36D4A244ABDFA48BD3129C58;13/10/2004 11:15:07
22556;7;"AW00022556";"I";0xBE7CF15B1ED4BA4B9FBD3546EF43471A;13/10/2004 11:15:07
22557;10;"AW00022557";"I";0x8B589A8AE8733945853C7D0F3E71DD8F;13/10/2004 11:15:07
22558;10;"AW00022558";"I";0x7F6FD4560E88F541859CA5902C738E10;13/10/2004 11:15:07
22559;10;"AW00022559";"I";0x9A842592251E22429D92AFF9A70A04C7;13/10/2004 11:15:07
22560;10;"AW00022560";"I";0xDC0AD31E668871419639FBE9D949BE8D;13/10/2004 11:15:07
22561;7;"AW00022561";"I";0x55531C131BCCAB4CAE4BA04CAFBEB84C;13/10/2004 11:15:07
22562;7;"AW00022562";"I";0x5070F5B0CB9584418E038DD5DC120082;13/10/2004 11:15:07
22563;8;"AW00022563";"I";0x5C0D68F478B0E84694D82C40B463677B;13/10/2004 11:15:07
22564;10;"AW00022564";"I";0x7EE59AD172331442BC25B30FC0089A8A;13/10/2004 11:15:07
22565;8;"AW00022565";"I";0xBDAE73160A3E1A41BF136A6F9D343E96;13/10/2004 11:15:07
22566;10;"AW00022566";"I";0x07D3E5583994BE4C8DC8CFD241D31E0D;13/10/2004 11:15:07
22567;7;"AW00022567";"I";0x5B35EB7BC63BCE43AE3875BD0DF80E66;13/10/2004 11:15:07
22568;8;"AW00022568";"I";0x9EF932DD7868D54ABE90774B71493DE3;13/10/2004 11:15:07
22569;10;"AW00022569";"I";0xD8493CEA5B985041A5B21D33868E6479;13/10/2004 11:15:07
22570;10;"AW00022570";"I";0xFB31AA9AA44B974DBAA2F780535280FB;13/10/2004 11:15:07
22571;9;"AW00022571";"I";0x786663D0BB2B49459272ADAE28B8CE16;13/10/2004 11:15:07
22572;9;"AW00022572";"I";0xB97A0D0F66F1A94B9B00BF09D769AE3B;13/10/2004 11:15:07
22573;9;"AW00022573";"I";0xF8097FD6A03F414C92836D3F97DD053F;13/10/2004 11:15:07
22574;9;"AW00022574";"I";0x4A843CF649E10945AE1AD67BA8449563;13/10/2004 11:15:07
22575;9;"AW00022575";"I";0x100DE4B9DCA4BC4C929D6D23D4DFFD11;13/10/2004 11:15:07
22576;9;"AW00022576";"I";0xA56136216A7E4F4D8697CFE677608E0C;13/10/2004 11:15:07
22577;9;"AW00022577";"I";0x9C1250BFF29F97479777F2E4F8BE2810;13/10/2004 11:15:07
22578;9;"AW00022578";"I";0x105C373FD8E5B34FB4AAC3CE2203D47B;13/10/2004 11:15:07
22579;9;"AW00022579";"I";0xE674FFF0198D4C4EBE200AE56CC729AD;13/10/2004 11:15:07
22580;9;"AW00022580";"I";0x4DFC20A17C02594A8F1B211681D31371;13/10/2004 11:15:07
22581;9;"AW00022581";"I";0x2857E19E0B679C4D9F27B92CC4FC8F6A;13/10/2004 11:15:07
22582;9;"AW00022582";"I";0xFF96C5E5324BF040B5E95AA5A573D7BD;13/10/2004 11:15:07
22583;9;"AW00022583";"I";0x67CA3BE4766BBD45B4EDED18F9CF085A;13/10/2004 11:15:07
22584;7;"AW00022584";"I";0xE2D5079B4DDF6D4F83EA06CB43DE9E46;13/10/2004 11:15:07
22585;8;"AW00022585";"I";0x7BB83358C3E9B24BBA4C002A34B35882;13/10/2004 11:15:07
22586;10;"AW00022586";"I";0x5B400D8827CD594C96E9FF2A22BF3FD4;13/10/2004 11:15:07
22587;8;"AW00022587";"I";0xA00F09662738374C8CE955FED6A0F16D;13/10/2004 11:15:07
22588;10;"AW00022588";"I";0x6652F686AFFED64B9A0432617201CA2B;13/10/2004 11:15:07
22589;10;"AW00022589";"I";0x52B9C0A854EBBD44BBA2229D8C018B9A;13/10/2004 11:15:07
22590;8;"AW00022590";"I";0xFE45BB11A545864A8CB45C36B89A8BC4;13/10/2004 11:15:07
22591;8;"AW00022591";"I";0xCC94C89F25BB3C4CB574DBF57C67D65F;13/10/2004 11:15:07
22592;10;"AW00022592";"I";0x5DE512B93C1A0244BE0F9488565B1B5B;13/10/2004 11:15:07
22593;7;"AW00022593";"I";0x5D0FE9E8C972B64C89AE96EBDC533561;13/10/2004 11:15:07
22594;10;"AW00022594";"I";0xD593B58CD425034B9CFD73899E086305;13/10/2004 11:15:07
22595;7;"AW00022595";"I";0xDB820A415A588A43B766ABDE6C90302C;13/10/2004 11:15:07
22596;10;"AW00022596";"I";0x55A7A4D248DCA84980457839C0C521B6;13/10/2004 11:15:07
22597;8;"AW00022597";"I";0x4F3E78C6F6132A43AB53A00702B59AB8;13/10/2004 11:15:07
22598;8;"AW00022598";"I";0xF5F2B6D8E5FB1440B7C76E6C2C421537;13/10/2004 11:15:07
22599;10;"AW00022599";"I";0x476D116658A469459CCF8841E5BFF58E;13/10/2004 11:15:07
22600;10;"AW00022600";"I";0xAFFB3B51DEF52748809A1884A17540B2;13/10/2004 11:15:07
22601;7;"AW00022601";"I";0xBAF8BD95B67BB041B1ECF9E45234A915;13/10/2004 11:15:07
22602;10;"AW00022602";"I";0xECC08A45C317CA4383B9989B700CA03C;13/10/2004 11:15:07
22603;7;"AW00022603";"I";0x6047E5154E5C8E498379C82EABFF2BC4;13/10/2004 11:15:07
22604;10;"AW00022604";"I";0xDB31FCEEA1C10047885E964E60395F01;13/10/2004 11:15:07
22605;10;"AW00022605";"I";0x336B8D1A31BCB7429BC5E5E27D83C5AA;13/10/2004 11:15:07
22606;8;"AW00022606";"I";0xE16F987A468F3945A5DF2683EC5C2A0E;13/10/2004 11:15:07
22607;8;"AW00022607";"I";0xC32DBE8625FC304A955ACCA1DCF517DF;13/10/2004 11:15:07
22608;10;"AW00022608";"I";0xE2D367C89BEDB144AA4783D9020AB02F;13/10/2004 11:15:07
22609;8;"AW00022609";"I";0x86370EABBA46E6429D61E6CB5BB05610;13/10/2004 11:15:07
22610;8;"AW00022610";"I";0xB9DF775F07435947BC0C2F0273EB7384;13/10/2004 11:15:07
22611;10;"AW00022611";"I";0xD310E9775F861D4A9A58E317ACF3AA2B;13/10/2004 11:15:07
22612;7;"AW00022612";"I";0xCE943E0FEDB89F4B8C4DF0FEEFAFDC42;13/10/2004 11:15:07
22613;10;"AW00022613";"I";0x48C0D2A3938D404C9E4CFEB9CD805495;13/10/2004 11:15:07
22614;10;"AW00022614";"I";0x3F16145BCBEBDC4891D14FEC8F517877;13/10/2004 11:15:07
22615;8;"AW00022615";"I";0x02ADF7DC8A82F541939443785517ED11;13/10/2004 11:15:07
22616;10;"AW00022616";"I";0x2C980766FBA4AB4895FFEF340C5B4713;13/10/2004 11:15:07
22617;8;"AW00022617";"I";0x358A5D8D6B4BB144BAB50D282C324B55;13/10/2004 11:15:07
22618;10;"AW00022618";"I";0xF6806BA21743EF49B9AC9BACA5B065FC;13/10/2004 11:15:07
22619;8;"AW00022619";"I";0x53D0E4515850DD408405973B6CA6C351;13/10/2004 11:15:07
22620;8;"AW00022620";"I";0xFCF011FFBCBDBC4CB48E21F28F8B9DEE;13/10/2004 11:15:07
22621;8;"AW00022621";"I";0x2318B032A977CD499BBE1A133B5DEBFC;13/10/2004 11:15:07
22622;10;"AW00022622";"I";0x826B40FF3B3B0B45A263C398CB815734;13/10/2004 11:15:07
22623;8;"AW00022623";"I";0xF9E564EB1C5F5440A071CDBE33A7DE6B;13/10/2004 11:15:07
22624;7;"AW00022624";"I";0x787CE7B5831F7544AB648412F29AB36E;13/10/2004 11:15:07
22625;7;"AW00022625";"I";0x48AE55F48F3A9D40A1F38D3D42D5B0E6;13/10/2004 11:15:07
22626;7;"AW00022626";"I";0xF7F6AAAF775168489C17D09150D30E1A;13/10/2004 11:15:07
22627;8;"AW00022627";"I";0x0916D3B8F0A79140BD3576B4C7F21147;13/10/2004 11:15:07
22628;8;"AW00022628";"I";0xDAA2DD44298427418C25F85ED7E7A453;13/10/2004 11:15:07
22629;10;"AW00022629";"I";0xAB2CF6A4B4244D42AFEBE5D061B5FE2B;13/10/2004 11:15:07
22630;10;"AW00022630";"I";0x6E59E12CFF3E3F4685D952EEE5CCD182;13/10/2004 11:15:07
22631;10;"AW00022631";"I";0x7D6BF1CF86882E4DBB479D77244E9568;13/10/2004 11:15:07
22632;7;"AW00022632";"I";0x2BF6B92601C43845A0A3FB5851D6C749;13/10/2004 11:15:07
22633;8;"AW00022633";"I";0x759E12338FFDFF4589AA6D67A55D9427;13/10/2004 11:15:07
22634;10;"AW00022634";"I";0xD4EA2DE38B7F1D47BC878CCBD3A01122;13/10/2004 11:15:07
22635;10;"AW00022635";"I";0x8BCF9DEA0CCE6E4AB791F09AADC83E46;13/10/2004 11:15:07
22636;10;"AW00022636";"I";0xDF4573E720D8ED40B6ADD2F6CDB9F776;13/10/2004 11:15:07
22637;10;"AW00022637";"I";0xE0667A3878F2C04D8DAAEA72B317E88B;13/10/2004 11:15:07
22638;8;"AW00022638";"I";0x10A30B1E72AEEC45A9C9755CBF8C665F;13/10/2004 11:15:07
22639;10;"AW00022639";"I";0xDA34975E7EA5DD41BB46A8DC77F6F9C4;13/10/2004 11:15:07
22640;10;"AW00022640";"I";0xFF1C35DFACEBF24CBBA086F9E1C13D85;13/10/2004 11:15:07
22641;7;"AW00022641";"I";0xA1E40D6FE40B924185CB80099E4E1F8F;13/10/2004 11:15:07
22642;10;"AW00022642";"I";0x154677F5028E4F458200D022D806E6E7;13/10/2004 11:15:07
22643;10;"AW00022643";"I";0xD8BC8887AE41C64E80E9427F911F93F7;13/10/2004 11:15:07
22644;8;"AW00022644";"I";0xFC399FFCF117FC4B980F701D34441927;13/10/2004 11:15:07
22645;7;"AW00022645";"I";0x09E3FCC1D6B93E498ADB0F7558847CD5;13/10/2004 11:15:07
22646;10;"AW00022646";"I";0xABF11513D8E45748B867B882A2C32E45;13/10/2004 11:15:07
22647;7;"AW00022647";"I";0x050132AF97071948BF975ABEE2FCC75D;13/10/2004 11:15:07
22648;7;"AW00022648";"I";0x013E5D86D753B445A9587A37EFC39E0F;13/10/2004 11:15:07
22649;7;"AW00022649";"I";0x88449845A449874BA3D3FDBC32148F6B;13/10/2004 11:15:07
22650;8;"AW00022650";"I";0x15063539292C2743BF1F7AFB9441E2BB;13/10/2004 11:15:07
22651;7;"AW00022651";"I";0xDF2728BB5B319141AFA00249AF475794;13/10/2004 11:15:07
22652;8;"AW00022652";"I";0x4918E41264D2424E9CCB15B9A7C5EFD5;13/10/2004 11:15:07
22653;10;"AW00022653";"I";0x088B12992AB0C046878F54A2EADD864D;13/10/2004 11:15:07
22654;7;"AW00022654";"I";0x17B8802C532117489BF628E8A661D62A;13/10/2004 11:15:07
22655;8;"AW00022655";"I";0x4B312672C630404E964BA24F02CCD071;13/10/2004 11:15:07
22656;10;"AW00022656";"I";0x177F4C743E0B8248A2C0EB5703B566CA;13/10/2004 11:15:07
22657;10;"AW00022657";"I";0x8A8AA653BEF4734C82DF579C055B41FD;13/10/2004 11:15:07
22658;7;"AW00022658";"I";0x9BA053380C10CD40847A1093E65A6A1E;13/10/2004 11:15:07
22659;8;"AW00022659";"I";0x41C62ED18620D6418F6B802F02E0FFEA;13/10/2004 11:15:07
22660;8;"AW00022660";"I";0x19D9DE0C1899FF488797136E16D1F36A;13/10/2004 11:15:07
22661;7;"AW00022661";"I";0x0D3EA12AC0103F459A7AE96B9FDFC33B;13/10/2004 11:15:07
22662;10;"AW00022662";"I";0xB00C8209424C464EA327F596A5433A34;13/10/2004 11:15:07
22663;7;"AW00022663";"I";0x422C4ACD1F210F4DBA059C49D93B64DF;13/10/2004 11:15:07
22664;7;"AW00022664";"I";0xD43AE8A3607EC54EBE796E58C5CC28FE;13/10/2004 11:15:07
22665;8;"AW00022665";"I";0x62447E0A31F6C346A95B3413628F9BCB;13/10/2004 11:15:07
22666;8;"AW00022666";"I";0x458F7575397EF94EB3781E5C61DABE2A;13/10/2004 11:15:07
22667;10;"AW00022667";"I";0xF9486FD5A623B849A65CFB9E5C5CE676;13/10/2004 11:15:07
22668;10;"AW00022668";"I";0x96849DD04B00BD4BAAE8AC6147E2887B;13/10/2004 11:15:07
22669;10;"AW00022669";"I";0xE295F306D7F47A469EC11D4980A9CF01;13/10/2004 11:15:07
22670;10;"AW00022670";"I";0x3231D6FD0BC17B4FB2AFAB8B55B4A9B5;13/10/2004 11:15:07
22671;10;"AW00022671";"I";0x2A01EBA2D0E8B24F8CACDB6E1FF9C2DB;13/10/2004 11:15:07
22672;10;"AW00022672";"I";0x727DC108DBB35440B94ECA5A6373C3C2;13/10/2004 11:15:07
22673;7;"AW00022673";"I";0x1BD6944B26D8804996AEB9A48F81B24C;13/10/2004 11:15:07
22674;8;"AW00022674";"I";0xCEB2B15633E2FB4B95D1BC2D8B909F89;13/10/2004 11:15:07
22675;7;"AW00022675";"I";0xA5640771932FE146A5D60F3824C4CBD1;13/10/2004 11:15:07
22676;7;"AW00022676";"I";0xDE004629E14D53448D458F159B3107F1;13/10/2004 11:15:07
22677;8;"AW00022677";"I";0xBCC994C8C395DA479EDD8BE9339DEB77;13/10/2004 11:15:07
22678;8;"AW00022678";"I";0x017F7D948ED40A40B667ACED3CBDDC73;13/10/2004 11:15:07
22679;8;"AW00022679";"I";0x81D053B66A1C6744A523BBCA762B2F7E;13/10/2004 11:15:07
22680;8;"AW00022680";"I";0x58546D8CFAF2BE48BFB0FD4C1EE87A51;13/10/2004 11:15:07
22681;7;"AW00022681";"I";0xFF64A48E27BAFA4485096D4F6A0BB4B7;13/10/2004 11:15:07
22682;7;"AW00022682";"I";0xFEED3406A38DA34D889568B21455F976;13/10/2004 11:15:07
22683;7;"AW00022683";"I";0x9D55AC1ADAA7564B8DBB60F7F6E3A0A5;13/10/2004 11:15:07
22684;8;"AW00022684";"I";0x35AED8F0BCF35448AF6644BB37D58150;13/10/2004 11:15:07
22685;8;"AW00022685";"I";0x6B8988B0A49889429FF26225F0645F64;13/10/2004 11:15:07
22686;10;"AW00022686";"I";0x3DD3026706D0AE42A14C8E383BF49776;13/10/2004 11:15:07
22687;10;"AW00022687";"I";0xA8370BC7CFFA2549ABC4AD874A264618;13/10/2004 11:15:07
22688;8;"AW00022688";"I";0x04F9643C92D3E040A7BEF3C5C98D64A3;13/10/2004 11:15:07
22689;7;"AW00022689";"I";0x5806999E33BE2544B6790C12A7BFA0F8;13/10/2004 11:15:07
22690;7;"AW00022690";"I";0x53464DAC1211CF42BA02C29DE0FEDB47;13/10/2004 11:15:07
22691;7;"AW00022691";"I";0x71A4F15825781849ABB33ECACA06FD06;13/10/2004 11:15:07
22692;7;"AW00022692";"I";0xA27C36B3691F2248AFFA590B6DB9FBD9;13/10/2004 11:15:07
22693;7;"AW00022693";"I";0x9B4160ED3C8DF447B68C2258809C680E;13/10/2004 11:15:07
22694;8;"AW00022694";"I";0x7005273CB471F745A64B03717044AF79;13/10/2004 11:15:07
22695;10;"AW00022695";"I";0x14B6C64740B89240930587C2072D6571;13/10/2004 11:15:07
22696;7;"AW00022696";"I";0xF6905B183886AC4B9827B3E2A2759C44;13/10/2004 11:15:07
22697;7;"AW00022697";"I";0x52C2A75FCE78174FAC75E6020A3A74DE;13/10/2004 11:15:07
22698;7;"AW00022698";"I";0x8592FA4799CBF34E9337B005E6D0D829;13/10/2004 11:15:07
22699;8;"AW00022699";"I";0x9C3753FBF0FF2F449930FD704142A244;13/10/2004 11:15:07
22700;8;"AW00022700";"I";0x02D0074976B61544B9F142D8AD5010CA;13/10/2004 11:15:07
22701;8;"AW00022701";"I";0x27DE112A8A275543AC85B4B9A5F3B79B;13/10/2004 11:15:07
22702;7;"AW00022702";"I";0x2187E06CE929D44C9D181C4A7EEC87E1;13/10/2004 11:15:07
22703;7;"AW00022703";"I";0x3EAC5D8B6D295942B44DBC5ABAF24553;13/10/2004 11:15:07
22704;7;"AW00022704";"I";0xF72EF119CA209A43BAA49D3216551908;13/10/2004 11:15:07
22705;8;"AW00022705";"I";0x8B0E4D6633794B41A3B7793961465BF3;13/10/2004 11:15:07
22706;8;"AW00022706";"I";0x19EFA1ABD639A24382041F2400C1DDCF;13/10/2004 11:15:07
